repo,pr_number,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
hashicorp/vault,31481,1,1,1,0.0,3,0,476,0,4,5.05,23,106,20,0
hashicorp/vault,31479,1,10,100,nan,0,0,0,0,0,0.0,0,0,0,0
hashicorp/vault,31480,1,3,41,nan,17,44,0,0,0,0.0,0,0,0,0
hashicorp/vault,31475,1,12,21,3.4909,519,124,3046,0,6,175.77,112,162,40,0
hashicorp/vault,31423,1,4,13,2.3816,173,163,1494,0,6,133.07,17,4,4,0
hashicorp/vault,31472,2,3,8,1.728,106,42,11093,0,16,123.36,52,59,12,0
hashicorp/vault,31469,1,1,1,0.0,1,1,93,0,9,19.03,10,4,4,0
hashicorp/vault,31439,1,12,16,2.8446,374,121,2390,0,11,42.73,160,160,38,0
hashicorp/vault,31466,1,2,2,0.4972,43,12,198,0,6,284.98,9,28,16,0
hashicorp/vault,31467,1,4,5,0.593,129,9,19800,0,13,113.93,112,159,37,0
hashicorp/vault,31411,1,1,1,nan,1,1,0,1,0,0.0,0,0,0,0
hashicorp/vault,31470,1,1,1,0.0,8,17,550,1,5,23.93,14,159,37,0
hashicorp/vault,31420,2,2,2,0.6723,16,1,94,0,2,120.32,2,23,5,0
hashicorp/vault,31402,2,2,3,1.3946,17,5,1047,0,4,139.98,8,23,5,0
hashicorp/vault,31460,1,1,1,0.0,1,2,2792,0,14,2.14,48,16,2,0
hashicorp/vault,31462,1,2,3,nan,0,3206,0,0,0,0.0,0,0,0,0
hashicorp/vault,31401,2,2,2,0.8454,11,0,134,0,3,175.78,3,21,3,0
hashicorp/vault,31426,1,2,3,1.1974,0,3206,3206,0,5,124.31,34,158,41,0
hashicorp/vault,31456,1,1,1,0.0,8,5,116,0,2,8.24,4,28,16,0
hashicorp/vault,31451,1,1,1,0.0,32,2,301,0,1,49.1,1,27,15,0
hashicorp/vault,31419,2,34,63,nan,729,1003,0,0,0,0.0,0,0,0,0
hashicorp/vault,31457,1,3,20,nan,479,264,0,0,0,0.0,0,0,0,0
hashicorp/vault,31425,1,3,18,3.3599,397,255,3106,0,17,133.61,179,105,19,0
hashicorp/vault,31455,1,1,2,0.9183,3,3,3750,0,44,7.26,450,99,15,0
hashicorp/vault,31454,1,1,1,nan,2,2,0,0,0,0.0,0,0,0,0
hashicorp/vault,31447,1,1,1,0.0,2,2,1071,0,8,0.82,27,3,1,0
hashicorp/vault,31385,1,1,1,0.0,10,2,93,0,1,141.95,2,1,1,0
hashicorp/vault,31453,2,2,2,nan,4,1,0,0,0,0.0,0,0,0,0
hashicorp/vault,31450,2,2,2,1.0,2,2,4,0,10,61.87,16,104,18,0
hashicorp/vault,31449,2,2,2,0.971,3,2,1075,1,5,0.1,9,58,12,0
hashicorp/vault,31448,1,1,1,nan,5,1,0,1,0,0.0,0,0,0,0
hashicorp/vault,31441,1,6,24,nan,1149,23,0,0,0,0.0,0,0,0,0
hashicorp/vault,31443,2,2,2,0.2082,56,5,1024,0,5,209.79,7,57,11,0
hashicorp/vault,31446,1,1,1,0.0,5,1,246,1,1,121.33,1,23,7,0
hashicorp/vault,31433,5,5,11,nan,587,53,0,0,0,0.0,0,0,0,0
python/cpython,146433,1,1,1,nan,1,1,0,1,0,0.0,0,0,0,0
python/cpython,146430,1,1,1,nan,1,1,0,1,0,0.0,0,0,0,0
python/cpython,146425,1,1,1,0.0,1,1,3449,1,109,15.41,360,1,1,0
python/cpython,146418,1,2,2,nan,47,5,0,1,0,0.0,0,0,0,0
python/cpython,146412,1,2,5,nan,18,13,0,0,0,0.0,0,0,0,0
python/cpython,146411,2,3,7,nan,652,27,0,0,0,0.0,0,0,0,0
python/cpython,146398,2,2,2,nan,22,0,0,1,0,0.0,0,0,0,0
python/cpython,146390,4,4,5,nan,40,20,0,0,0,0.0,0,0,0,0
python/cpython,146387,1,1,1,0.0,3,0,797,0,6,200.94,8,2,2,0
python/cpython,146384,1,1,1,nan,2,0,0,0,0,0.0,0,0,0,0
python/cpython,146375,2,3,7,0.3521,651,27,1694,0,10,14.33,21,80,14,0
python/cpython,146374,1,2,2,0.7063,47,5,3136,1,14,118.99,31,638,82,0
python/cpython,146371,3,3,3,0.505,46,1,5555,0,58,12.9,176,194,31,0
python/cpython,146364,2,3,3,nan,20,0,0,0,0,0.0,0,0,0,0
python/cpython,146360,2,3,3,nan,18,0,0,0,0,0.0,0,0,0,0
python/cpython,146359,2,3,3,nan,20,0,0,0,0,0.0,0,0,0,0
python/cpython,146356,1,1,1,0.0,1,0,1758,1,18,19.79,29,1,1,0
python/cpython,146354,1,1,1,nan,8,0,0,0,0,0.0,0,0,0,0
python/cpython,146351,1,1,1,nan,8,0,0,0,0,0.0,0,0,0,0
python/cpython,146350,2,2,3,nan,6,6,0,0,0,0.0,0,0,0,0
python/cpython,146349,2,2,3,nan,6,6,0,0,0,0.0,0,0,0,0
python/cpython,146348,3,3,3,nan,74,60,0,0,0,0.0,0,0,0,0
python/cpython,146347,2,2,3,1.5,6,6,892,0,15,77.03,27,636,80,0
python/cpython,146346,1,1,1,0.0,26,8,4703,0,36,8.06,68,79,13,0
python/cpython,146345,1,1,1,0.0,80,71,1970,0,74,0.53,217,192,29,0
python/cpython,146340,1,1,1,nan,8,1,0,1,0,0.0,0,0,0,0
python/cpython,146339,1,1,1,nan,13,11,0,0,0,0.0,0,0,0,0
python/cpython,146336,1,1,2,nan,12,1,0,0,0,0.0,0,0,0,0
python/cpython,146332,2,2,3,1.2419,14,1,945,0,1,0.12,11,635,79,0
python/cpython,146331,3,3,6,nan,125,6,0,0,0,0.0,0,0,0,0
python/cpython,146330,1,1,1,0.0,2,1,100,0,2,2.78,5,78,12,0
python/cpython,146329,4,4,10,0.5365,1236,1199,73844,0,66,2.11,2006,0,0,0
python/cpython,146328,1,1,3,nan,214,79,0,0,0,0.0,0,0,0,0
python/cpython,146326,3,3,3,nan,74,60,0,0,0,0.0,0,0,0,0
python/cpython,146309,2,2,10,2.2857,85,19,7702,1,9,34.7,65,185,31,0
python/cpython,146307,5,5,10,1.6325,2349,1231,47389,0,73,16.51,1626,58,20,0
python/cpython,146296,1,1,6,nan,377,32,0,0,0,0.0,0,0,0,0
python/cpython,146291,1,1,1,0.0,1,1,2245,1,16,2.16,39,7,7,0
python/cpython,146290,1,1,6,nan,377,31,0,0,0,0.0,0,0,0,0
python/cpython,146289,1,1,2,nan,11,4,0,1,0,0.0,0,0,0,0
python/cpython,146288,1,1,2,nan,11,4,0,1,0,0.0,0,0,0,0
python/cpython,146276,1,1,1,0.0,5,0,1474,0,9,31.01,11,252,53,0
python/cpython,146275,2,2,2,nan,3,1,0,1,0,0.0,0,0,0,0
python/cpython,146274,2,2,2,nan,3,1,0,1,0,0.0,0,0,0,0
python/cpython,146271,4,4,6,nan,24,3,0,1,0,0.0,0,0,0,0
python/cpython,146259,2,6,25,nan,158,160,0,0,0,0.0,0,0,0,0
python/cpython,146258,2,6,25,nan,158,160,0,0,0,0.0,0,0,0,0
python/cpython,146255,1,1,2,nan,15,2,0,0,0,0.0,0,0,0,0
python/cpython,146254,1,1,2,nan,15,2,0,0,0,0.0,0,0,0,0
python/cpython,146253,1,1,1,nan,222,0,0,0,0,0.0,0,0,0,0
python/cpython,146252,1,1,1,nan,222,0,0,0,0,0.0,0,0,0,0
python/cpython,146248,2,2,2,0.8113,3,1,9356,1,27,36.83,57,57,18,0
python/cpython,146246,1,1,1,0.0,1,1,4858,1,23,9.87,41,26,1,0
python/cpython,146234,2,3,4,1.2811,159,12,1677,0,5,2.71,19,26,1,0
python/cpython,146233,2,2,3,nan,6,3,0,1,0,0.0,0,0,0,0
python/cpython,146232,2,2,5,nan,26,9,0,1,0,0.0,0,0,0,0
python/cpython,146231,2,3,8,2.3456,124,43,2704,0,5,150.23,45,25,0,0
python/cpython,146230,1,1,1,0.0,0,5,2180,1,9,0.3,16,632,77,0
python/cpython,146229,2,2,5,1.8402,26,9,3577,1,7,91.02,29,300,50,0
python/cpython,146226,2,2,2,nan,58,0,0,0,0,0.0,0,0,0,0
python/cpython,146225,2,2,2,nan,56,0,0,0,0,0.0,0,0,0,0
python/cpython,146224,1,1,1,nan,16,3,0,0,0,0.0,0,0,0,0
python/cpython,146223,1,1,1,nan,16,3,0,0,0,0.0,0,0,0,0
python/cpython,146222,1,1,1,nan,5,0,0,0,0,0.0,0,0,0,0
python/cpython,146220,2,2,2,nan,6,0,0,1,0,0.0,0,0,0,0
python/cpython,146218,1,1,1,0.0,2,0,1192,0,7,8.17,9,214,27,0
python/cpython,146217,3,4,4,1.4284,58,31,14111,0,36,107.22,102,636,80,0
python/cpython,146215,2,3,3,nan,19,0,0,0,0,0.0,0,0,0,0
python/cpython,146214,2,3,3,nan,19,0,0,0,0,0.0,0,0,0,0
python/cpython,146213,2,2,2,0.8113,5,3,1979,0,17,2.97,40,520,61,0
python/cpython,146206,3,3,5,2.1389,39,6,3627,0,11,426.59,18,57,18,0
python/cpython,146201,2,2,2,0.9183,6,0,643,1,2,1.33,2,18,3,0
python/cpython,146200,3,3,3,0.9056,14,1,5316,1,31,4.88,97,6,6,0
python/cpython,146198,3,3,6,1.8542,123,6,2039,0,39,19.29,120,76,10,0
python/cpython,146193,4,7,7,2.0594,837,87,7234,0,84,2.37,274,1,1,0
python/cpython,146191,2,3,3,nan,11,1,0,0,0,0.0,0,0,0,0
python/cpython,146189,1,1,1,0.0,0,4,2907,0,13,0.52,28,152,14,0
python/cpython,146188,2,3,3,1.2638,18,10,7360,1,27,8.93,87,183,29,0
python/cpython,146186,1,1,2,nan,22,1,0,0,0,0.0,0,0,0,0
python/cpython,146184,1,1,1,nan,12,0,0,0,0,0.0,0,0,0,0
python/cpython,146180,2,2,2,nan,144,83,0,0,0,0.0,0,0,0,0
python/cpython,146178,6,10,16,3.0736,160,47,42419,0,141,63.62,704,211,24,0
python/cpython,146170,1,1,1,0.0,1,1,1938,0,73,0.65,212,6,6,0
python/cpython,146167,1,1,1,0.0,11,8,4554,0,11,17.97,20,634,79,0
python/cpython,146165,1,1,1,0.0,16,3,2807,0,10,2.14,14,631,76,0
python/cpython,146163,1,1,1,nan,9,7,0,1,0,0.0,0,0,0,0
python/cpython,146162,1,1,1,0.0,3,19,3352,0,19,0.51,24,151,13,0
python/cpython,146160,1,1,2,0.9321,22,1,833,0,1,0.27,6,76,10,0
python/cpython,146159,1,1,2,nan,35,18,0,0,0,0.0,0,0,0,0
python/cpython,146158,1,1,1,0.0,12,0,806,0,1,0.5,3,74,8,0
python/cpython,146157,2,2,2,0.9795,143,83,2588,0,5,0.39,19,517,58,0
python/cpython,146156,1,1,2,0.135,35,18,804,0,1,1.34,3,73,7,0
python/cpython,146155,4,5,10,nan,41,5,0,1,0,0.0,0,0,0,0
python/cpython,146154,1,1,1,0.0,3,3,192,0,1,719.13,1,0,0,0
python/cpython,146150,1,1,1,nan,73,17,0,0,0,0.0,0,0,0,0
python/cpython,146147,2,2,2,0.6962,12,4,1399,1,5,212.72,5,0,0,0
python/cpython,146145,3,5,5,2.0075,80,19,1806,0,22,299.95,53,630,75,0
python/cpython,146144,4,4,4,2.0,5,3,17730,1,46,32.91,169,516,57,0
python/cpython,146141,3,3,3,1.1596,16,1,5698,1,17,52.25,38,45,4,0
python/cpython,146138,2,2,2,nan,18,7,0,0,0,0.0,0,0,0,0
python/cpython,146438,1,1,2,nan,4,0,0,0,0,0.0,0,0,0,0
python/cpython,146402,1,1,2,1.0,4,0,3449,0,14,348.73,27,154,16,0
python/cpython,145267,3,3,3,1.1317,36,41,3807,0,9,0.0,28,522,63,0
e2b-dev/E2B,1237,3,4,4,1.7925,9,3,222,0,12,4.74,52,4,4,0
e2b-dev/E2B,1239,2,2,2,0.167,52,29,9025,0,17,1.78,327,18,6,0
e2b-dev/E2B,1236,1,1,2,0.0917,151,106,8917,0,18,5.56,230,412,11,0
e2b-dev/E2B,1126,4,29,71,4.9277,10255,718,19509,0,22,14.96,1236,104,21,0
e2b-dev/E2B,1234,1,1,1,0.0,6,0,0,0,0,0.0,0,4,4,0
e2b-dev/E2B,1232,2,3,3,1.555,77,37,182,0,11,100.37,49,2,2,0
e2b-dev/E2B,1214,2,3,4,0.9435,144,0,301,0,4,24.0,11,7,7,0
e2b-dev/E2B,1213,3,8,11,2.7529,313,1,7815,0,13,12.98,288,6,6,0
e2b-dev/E2B,1179,2,7,7,2.2091,272,25,2661,1,12,18.28,175,18,2,0
e2b-dev/E2B,1231,2,15,28,4.0731,416,177,5328,0,15,206.08,539,410,9,0
e2b-dev/E2B,1208,2,2,2,0.1893,54,15,7490,0,18,5.23,431,16,4,0
e2b-dev/E2B,1209,2,4,9,2.9203,30,25,1059,1,4,117.21,29,103,21,0
e2b-dev/E2B,1217,1,1,1,0.0,3,3,86,0,9,33.02,24,1,1,0
e2b-dev/E2B,1205,2,3,4,1.8779,17,5,3476,0,8,23.65,85,102,20,0
e2b-dev/E2B,1212,1,1,1,0.0,4,2,38,1,5,0.01,12,102,20,0
e2b-dev/E2B,1210,3,4,4,0.3381,29,451,7947,1,17,66.84,329,100,18,0
e2b-dev/E2B,1211,1,1,1,0.0,1,3,17,0,2,607.97,2,99,17,0
e2b-dev/E2B,1197,2,2,2,0.7919,16,5,493,0,6,63.85,13,327,2,0
e2b-dev/E2B,1199,3,85,100,9.7727,2813,694256,8065,0,15,389.13,291,17,1,0
e2b-dev/E2B,1164,2,2,2,0.4508,32,21,172,1,7,11.96,18,409,9,0
e2b-dev/E2B,1178,3,3,4,1.5633,15,7,89,1,10,108.46,22,2,2,0
e2b-dev/E2B,1175,2,2,2,0.65,6,0,829,1,11,1.67,83,98,17,0
e2b-dev/E2B,1162,2,5,5,1.5075,119,2,1397,1,3,66.83,35,98,17,0
e2b-dev/E2B,1146,3,17,29,4.0256,582,134,12045,0,14,54.58,591,5,5,0
e2b-dev/E2B,1132,2,9,13,3.4612,386,5,5015,0,11,23.38,185,2,2,0
e2b-dev/E2B,1094,1,2,2,1.0,4,2,228,0,6,83.9,48,97,16,0
e2b-dev/E2B,1174,2,2,2,0.8631,6,1,395,1,8,6.12,34,66,17,0
e2b-dev/E2B,1170,2,2,4,1.5618,88,0,21,0,2,39.06,8,0,0,0
e2b-dev/E2B,1172,1,1,1,0.0,2395,7090,20192,0,17,0.04,201,409,10,0
e2b-dev/E2B,1171,2,2,2,0.0029,7087,2393,15607,0,18,3.89,419,407,8,0
e2b-dev/E2B,1151,1,5,8,2.3902,33,33,994,0,7,24.89,48,66,17,0
e2b-dev/E2B,1167,2,3,3,0.6598,54,1,52,1,2,179.03,6,65,16,0
e2b-dev/E2B,1169,1,3,3,1.585,3,3,63,1,3,191.11,12,63,14,0
e2b-dev/E2B,1166,2,2,2,0.9183,14,1,164,1,6,163.65,17,3,3,0
e2b-dev/E2B,1165,1,1,1,0.0,2,23,80,0,1,664.8,1,2,2,0
e2b-dev/E2B,1163,1,1,1,0.0,1,1,41,0,2,329.99,4,2,2,0
e2b-dev/E2B,1153,1,1,1,0.0,17,16,275,0,1,12.86,1,2,2,0
e2b-dev/E2B,1111,3,21,41,4.6445,3401,59,11390,0,16,58.94,786,63,14,0
e2b-dev/E2B,1149,1,1,1,0.0,1,1,243,1,5,2.63,21,61,12,0
e2b-dev/E2B,1148,1,1,2,1.0,3,1,340,1,5,71.39,46,60,11,0
e2b-dev/E2B,1147,2,2,2,0.7063,19,7,115,0,3,0.17,4,96,21,0
e2b-dev/E2B,841,2,4,5,1.8409,42,0,184,0,5,119.15,20,16,0,0
e2b-dev/E2B,938,2,2,2,1.0,6,4,115,0,1,170.23,2,94,19,0
e2b-dev/E2B,1145,2,9,10,3.1353,58,28,819,1,10,30.93,62,60,11,0
e2b-dev/E2B,1142,1,1,4,1.9814,383,227,332,0,8,56.05,45,59,10,0
e2b-dev/E2B,1144,2,10,12,2.7624,490,607,16976,1,18,103.26,489,57,8,0
e2b-dev/E2B,1141,1,1,4,1.4955,73,9,232,0,7,82.26,41,56,7,0
e2b-dev/E2B,1143,1,1,1,0.0,12,9,53,1,3,131.32,6,55,6,0
e2b-dev/E2B,1140,1,3,3,1.5715,62,49,667,0,1,93.74,3,54,5,0
e2b-dev/E2B,1137,1,1,1,0.0,5,0,0,0,0,0.0,0,93,18,0
e2b-dev/E2B,1139,1,1,1,0.0,63,18,129,0,5,118.87,24,53,4,0
e2b-dev/E2B,1135,1,1,1,0.0,2,0,75,1,3,122.71,6,407,8,0
e2b-dev/E2B,1136,1,1,1,0.0,3,0,68,1,3,122.71,4,405,6,0
e2b-dev/E2B,1134,2,3,3,0.0444,2,926,16764,0,18,2.85,517,404,5,0
e2b-dev/E2B,1133,2,2,2,0.8813,4,6,134,0,9,179.56,33,35,2,0
e2b-dev/E2B,1122,4,20,26,3.766,204,52,6916,1,17,58.65,1043,92,17,0
e2b-dev/E2B,1127,4,10,18,3.2997,1485,42,18702,0,17,143.01,279,1,1,0
e2b-dev/E2B,1119,2,2,2,0.9911,7,2,34,1,1,593.82,1,0,0,0
e2b-dev/E2B,1121,2,3,6,2.3677,42,22,1328,1,11,112.25,85,0,0,0
e2b-dev/E2B,1118,2,2,3,1.188,10,23,827,0,5,5.86,30,91,19,0
e2b-dev/E2B,1116,1,1,1,0.0,12,12,1729,0,8,10.51,45,16,5,0
e2b-dev/E2B,1106,2,8,10,2.8403,519,69,4388,0,8,14.04,127,91,19,0
e2b-dev/E2B,1110,2,7,12,2.9543,1192,791,2976,1,7,5.03,48,0,0,0
e2b-dev/E2B,1114,2,3,3,0.4675,116,1,99,1,4,137.27,26,53,6,0
e2b-dev/E2B,1109,1,2,2,nan,136,0,0,1,0,0.0,0,0,0,0
e2b-dev/E2B,1101,2,11,40,3.666,5874,0,2711,0,11,53.49,300,0,0,0
e2b-dev/E2B,1105,3,6,10,2.2959,400,6,5902,0,8,45.84,91,51,4,0
e2b-dev/E2B,1098,2,8,8,2.7966,131,21,2465,0,11,39.59,206,89,21,0
e2b-dev/E2B,1100,2,7,11,3.3185,137,64,3058,0,7,6.79,84,89,21,0
e2b-dev/E2B,1080,3,41,86,4.4498,2996,890,11833,0,15,84.86,760,51,4,0
e2b-dev/E2B,1099,1,2,2,nan,16,2,0,0,0,0.0,0,0,0,0
e2b-dev/E2B,1097,1,1,1,nan,2,1,0,0,0,0.0,0,0,0,0
e2b-dev/E2B,1095,2,2,2,0.9544,7,1,371,1,3,49.07,15,88,21,0
e2b-dev/E2B,1092,3,3,5,0.7503,12,80,1903,0,12,43.95,244,403,8,0
e2b-dev/E2B,1084,2,5,5,1.6172,240,21,1094,0,9,92.45,117,3,3,0
e2b-dev/E2B,1090,2,4,5,0.8171,169,1,51,0,2,143.83,11,326,4,0
e2b-dev/E2B,1088,2,2,2,0.3034,26,11,16669,0,17,0.42,393,14,4,0
e2b-dev/E2B,1087,2,2,2,0.9403,11,3,757,0,8,18.32,79,2,2,0
e2b-dev/E2B,1085,2,2,2,0.0969,93,67,16643,0,17,1.59,389,13,3,0
e2b-dev/E2B,1082,1,1,2,0.9582,75,46,46,0,1,542.62,2,1,1,0
e2b-dev/E2B,1083,2,7,8,2.8575,37,8,1428,1,8,75.82,120,403,8,0
e2b-dev/E2B,1081,1,4,4,1.8727,16,35,919,0,7,114.05,24,86,32,0
e2b-dev/E2B,1076,2,2,2,0.9911,7,2,493,1,5,59.34,12,1,1,0
e2b-dev/E2B,1079,2,4,4,1.9749,12,6,760,0,5,0.12,30,85,33,0
e2b-dev/E2B,1068,3,11,28,4.0723,1701,98,8530,0,9,67.43,190,16,1,0
e2b-dev/E2B,1073,1,1,1,0.0,5,0,0,0,0,0.0,0,84,32,0
e2b-dev/E2B,1071,2,6,6,2.47,113,7,839,0,2,40.27,20,83,31,0
e2b-dev/E2B,1072,2,4,4,1.9928,14,3,794,1,5,18.2,17,34,1,0
e2b-dev/E2B,1066,2,2,2,0.994,8,3,1802,0,8,32.95,43,13,3,0
e2b-dev/E2B,1059,2,4,4,1.8093,8,9,2218,0,9,47.61,159,49,14,0
e2b-dev/E2B,1058,2,2,2,0.5349,23,18,16533,0,16,8.86,181,402,10,0
e2b-dev/E2B,1052,2,3,3,1.2955,9,1,2087,0,4,41.9,44,0,0,0
e2b-dev/E2B,1053,2,7,7,2.6388,282,1,638,0,5,68.43,14,326,9,0
e2b-dev/E2B,1056,1,1,1,0.0,12,3,118,1,8,37.7,14,83,36,0
e2b-dev/E2B,1051,3,3,4,0.1121,90,651,17302,0,16,20.02,392,400,11,0
e2b-dev/E2B,1050,2,2,2,0.1074,68,73,17175,0,16,4.38,278,324,8,0
e2b-dev/E2B,1047,1,1,1,0.0,7,13,30,1,2,0.04,2,82,40,0
e2b-dev/E2B,1046,2,4,5,2.0732,47,14,710,1,4,39.32,21,0,0,0
e2b-dev/E2B,1044,1,1,1,0.0,10,10,1802,0,8,22.26,42,11,2,0
e2b-dev/E2B,1041,3,3,3,0.4675,82,35,17155,0,17,2.06,370,399,11,0
e2b-dev/E2B,1040,2,5,5,2.2887,31,3,516,1,2,3.3,9,81,43,0
e2b-dev/E2B,1035,3,11,32,3.8172,770,745,19460,0,19,16.49,524,79,41,0
e2b-dev/E2B,1037,2,3,3,1.3843,30,1,602,1,2,1.75,15,79,41,0
e2b-dev/E2B,1020,3,7,9,2.9004,76,30,1522,0,8,17.62,73,78,40,0
e2b-dev/E2B,1033,2,18,18,2.9019,139,22,1084,1,2,38.29,59,76,38,0
e2b-dev/E2B,1019,2,2,2,0.9911,5,4,18,0,2,119.1,6,75,37,0
e2b-dev/E2B,1016,3,19,34,3.6668,2288,580,10091,0,13,15.8,807,48,22,0
e2b-dev/E2B,1023,2,9,14,nan,438,10,0,0,0,0.0,0,0,0,0
e2b-dev/E2B,997,3,25,44,4.5593,1161,1071,7738,0,11,54.57,468,5,5,0
e2b-dev/E2B,1013,4,10,13,3.2256,130,40,21690,0,19,25.03,568,4,4,0
e2b-dev/E2B,1021,3,4,7,2.2223,33,6,1965,0,12,31.29,247,3,3,0
e2b-dev/E2B,1015,2,3,3,1.1705,27,114,444,0,2,0.98,13,74,38,0
e2b-dev/E2B,1014,2,3,3,1.0338,90,3,362,0,2,15.47,11,73,37,0
e2b-dev/E2B,1012,2,9,16,2.7927,512,380,3400,1,5,8.09,85,73,37,0
e2b-dev/E2B,1011,2,10,13,2.267,763,264,2864,0,8,11.0,135,47,21,0
e2b-dev/E2B,1010,2,10,31,4.4049,222,125,2480,0,7,13.41,114,72,36,0
e2b-dev/E2B,978,2,2,2,0.1168,74,53,17193,0,17,2.21,352,10,1,0
e2b-dev/E2B,1008,2,2,3,0.1316,224,536,17528,0,15,22.54,274,398,21,0
e2b-dev/E2B,994,2,7,8,2.3927,1026,34,2255,0,10,14.24,223,70,34,0
e2b-dev/E2B,1004,2,6,6,2.4843,75,2,2460,0,4,9.25,49,69,33,0
e2b-dev/E2B,995,2,3,4,1.8795,33,6,658,0,4,18.29,9,68,32,0
e2b-dev/E2B,945,2,4,4,1.9878,26,0,1295,0,7,0.34,101,323,10,0
e2b-dev/E2B,1001,2,7,10,3.1356,237,135,3649,0,8,34.16,266,398,21,0
