repo,tier,pr_number,title,author,merged_at,additions,deletions,lines_changed,size_bucket,files_count,specd,spec_source,classification,ci_status,review_modified,escaped,review_cycles,time_to_merge_hours,approval_mechanism,workflow_type,reworked,rework_type,q_overall,q_outcome_clarity,q_error_states,q_scope_boundaries,q_acceptance_criteria,q_data_contracts,q_dependency_context,q_behavioral_specificity,q_change_type,q_spec_length_signal,strict_escaped,f_is_bot_author,f_ai_tagged,f_typos,f_casual,f_questions,f_fp_experience,f_fp_action,f_human_mentions,f_history,f_people_context,f_external_context,f_incidents,f_has_org_context,f_negations,f_causal_chains,f_specific_edges,f_generic_edges,f_edge_ratio,f_tradeoffs,f_domain_grounding,f_templates,f_slop,f_empty_sections,f_issue_refs,f_any_issue_refs,f_body_len,f_word_count,f_sent_len_mean,f_sent_len_std,f_type_token_ratio,f_avg_word_len,f_human_signals,f_org_context_signals,f_reasoning_signals,f_anti_signals,f_perplexity,formality_lived_experience,formality_organizational_memory,formality_uncertainty,formality_negative_scope,formality_causal_reasoning,formality_genuine_edge_cases,formality_template_filler,formality_overall,formality_classification,fev_lived_experience,fev_organizational_memory,fev_uncertainty,fev_causal_reasoning,ai_probability,s_length,s_structure,s_specificity,s_error_awareness,s_scope,s_acceptance,s_questions,s_references,s_overall,ce_questions,ce_questions_rate,ce_error_thinking,ce_error_thinking_rate,ce_uncertainty,ce_uncertainty_rate,ce_scope_awareness,ce_scope_awareness_rate,ce_tradeoff_reasoning,ce_tradeoff_reasoning_rate,ce_composite,ce_body_words,szz_bug_introducing,szz_fix_count
oxc-project/oxc,?,20463,fix(linter): mark vitest/valid-title as a compatible jest rules,KuSh,2026-03-29T21:53:44+00:00,4,2,6,small,2,False,,pending,clean_pass,False,False,0,293.7,approve_only,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,4,0,0,0,0,3,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,17,False,0
oxc-project/oxc,?,20835,refactor(str)!: rename `Atom` to `Str`,overlookmotel,2026-03-30T02:44:25+00:00,633,646,1279,large,100,False,,pending,failed,False,False,0,14.6,comment_approve,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,0,8,0,0,0,0,0,153,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,139,False,0
oxc-project/oxc,?,20853,feat(oxfmt): Support bool for object style options,leaysgur,2026-03-30T02:09:24+00:00,278,64,342,medium,13,False,,pending,failed,False,False,0,0.2,no_review,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,0,0,0,0,2,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2,False,0
oxc-project/oxc,?,20852,refactor(oxfmt): Use explicit CACHES variable,leaysgur,2026-03-30T01:19:55+00:00,58,67,125,medium,1,False,,pending,failed,False,False,0,0.1,no_review,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,0,0,0,0,0,0,13,0,0.0,0,0.0,0,0.0,0,0.0,1,8.3333,1,12,False,0
oxc-project/oxc,?,20786,refactor(oxfmt): Avoid useless await when module cache hit,leaysgur,2026-03-30T01:19:25+00:00,21,22,43,small,1,False,,pending,clean_pass,False,False,0,65.6,no_review,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,2,0,0,0,0,2,0,72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,23,False,0
oxc-project/oxc,?,20839,feat(linter/no-unused-vars): add safe-fix option for import fixes,marcelltoth,2026-03-29T22:50:34+00:00,49,13,62,small,5,False,,pending,clean_pass,False,False,0,7.8,approve_only,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,1,8,0,0,0,0,4,116,0,0.0,0,0.0,1,0.9804,0,0.0,2,1.9608,2,102,False,0
oxc-project/oxc,?,20848,refactor(oxlint/lsp): skip checking for existing capabilities,Sysix,2026-03-29T21:22:25+00:00,11,176,187,medium,1,False,,pending,failed,False,False,0,0.5,approve_only,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,2,0,0,0,0,0,20,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,17,False,0
oxc-project/oxc,?,20806,feat(linter/eslint-vitest-plugin): implements `require-test-timeout` rule,Afsoon,2026-03-29T20:53:55+00:00,576,1,577,large,5,False,,pending,clean_pass,False,False,0,52.7,approve_only,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,10,8,7,2,0,0,5,187,0,0.0,2,1.3245,1,0.6623,0,0.0,0,0.0,2,151,False,0
oxc-project/oxc,?,20811,fix(linter): handle shadowed locals in no-restricted-globals,ulrichstark,2026-03-29T20:46:12+00:00,15,5,20,small,2,False,,pending,clean_pass,False,False,0,49.8,approve_only,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,0,0,0,0,2,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2,False,0
oxc-project/oxc,?,20838,fix(linter): sort nested object keys in fix of `eslint/sort-keys` in one pass,ulrichstark,2026-03-29T20:35:44+00:00,242,180,422,medium,2,False,,pending,clean_pass,False,False,0,7.0,approve_only,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,0,2,1,0,0,0,1,139,0,0.0,1,0.7463,2,1.4925,0,0.0,0,0.0,2,134,False,0
oxc-project/oxc,?,20843,docs(linter): update JS Plugins + LS references,camc314,2026-03-29T20:10:23+00:00,6,11,17,small,3,False,,pending,failed,False,False,0,3.9,label_based,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,False,0
oxc-project/oxc,?,20845,chore(deps): update npm packages,renovate,2026-03-29T20:06:24+00:00,159,159,0,,5,False,,,,False,False,0,0.0,no_review,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821,45,417,5,0,1,28,160,1477,7,0.8685,4,0.4963,0,0.0,0,0.0,0,0.0,2,806,False,0
oxc-project/oxc,?,20847,chore(deps): update codecov/codecov-action action to v6,renovate,2026-03-29T20:00:24+00:00,1,1,0,,1,False,,,,False,False,0,0.0,approve_only,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,8,20,2,1,1,0,10,213,0,0.0,1,0.5917,0,0.0,0,0.0,0,0.0,1,169,False,0
oxc-project/oxc,?,20841,fix(oxlint/lsp): error on unknown command,Sysix,2026-03-29T19:54:24+00:00,15,34,49,small,4,False,,pending,clean_pass,False,False,0,4.2,comment_approve,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,1,1,0,0,0,0,36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,False,0
oxc-project/oxc,?,20844,chore(deps): update github-actions,renovate,2026-03-29T17:07:16+00:00,13,13,0,,8,False,,,,False,False,0,0.0,no_review,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753,43,3321,2,0,1,0,601,5721,0,0.0,1,0.0589,0,0.0,0,0.0,0,0.0,1,1698,False,0
oxc-project/oxc,?,20846,chore(deps): update rust crates,renovate,2026-03-29T17:02:24+00:00,77,24,0,,2,False,,,,False,False,0,0.0,no_review,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,17,100,4,0,1,0,30,458,0,0.0,3,1.0526,0,0.0,0,0.0,1,0.3509,2,285,False,0
oxc-project/oxc,?,20833,perf(parser): move `kinds` field of `Modifiers` to first,overlookmotel,2026-03-29T16:55:13+00:00,6,3,9,small,1,False,,pending,failed,False,False,0,15.5,comment_approve,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,0,1,0,0,0,0,0,42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,36,False,0
oxc-project/oxc,?,20832,perf(parser): add `Modifiers::contains_accessibility`,overlookmotel,2026-03-29T16:53:50+00:00,10,1,11,small,2,False,,pending,failed,False,False,0,15.7,comment_approve,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,4,0,0,0,0,0,19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,13,False,0
oxc-project/oxc,?,20827,perf(parser): make `Modifiers::accessibility` branchless,overlookmotel,2026-03-29T16:52:21+00:00,157,10,167,medium,1,False,,pending,failed,False,False,0,24.2,comment_approve,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,2,10,0,0,0,0,0,181,0,0.0,0,0.0,1,0.9091,0,0.0,0,0.0,1,110,False,0
oxc-project/oxc,?,20826,perf(parser): add `#[inline]` to trivial modifier methods,overlookmotel,2026-03-29T16:48:08+00:00,9,1,10,small,1,False,,pending,failed,False,False,0,24.2,approve_only,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0,1,0,0,0,0,0,40,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,36,False,0
oxc-project/oxc,?,20823,perf(parser): defer calculation of `Modifier` spans,overlookmotel,2026-03-29T16:43:39+00:00,37,34,71,small,4,False,,pending,failed,False,False,0,24.4,comment_approve,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0,0,1,0,0,0,0,52,0,0.0,1,2.0,0,0.0,0,0.0,0,0.0,1,50,False,0
oxc-project/oxc,?,20821,perf(parser): remove branch from `parse_modifiers`,overlookmotel,2026-03-29T16:42:13+00:00,3,7,10,small,1,False,,pending,failed,False,False,0,24.8,comment_approve,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,0,4,0,0,0,0,0,75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,68,False,0
oxc-project/oxc,?,20820,perf(parser): reduce `Kind` to `ModifierKind` conversions in `eat_modifiers_before_declaration`,overlookmotel,2026-03-29T16:37:49+00:00,6,9,15,small,1,False,,pending,failed,False,False,0,24.8,approve_only,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,6,0,0,0,0,0,37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,26,False,0
oxc-project/oxc,?,20840,refactor(lsp): accept only one Tool & ToolBuilder,Sysix,2026-03-29T16:25:24+00:00,198,218,416,medium,8,False,,pending,failed,False,False,0,1.4,approve_only,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,2,0,0,0,0,0,33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,False,0
oxc-project/oxc,?,20781,refactor(parser): shorten code handling illegal modifiers,overlookmotel,2026-03-29T15:47:33+00:00,44,126,170,medium,2,False,,pending,failed,False,False,0,64.3,comment_approve,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,3,7,1,0,0,0,2,167,0,0.0,1,0.8333,0,0.0,0,0.0,0,0.0,1,120,False,0
oxc-project/oxc,?,20748,perf(parser): fast path for no syntax errors when checking modifiers,overlookmotel,2026-03-29T15:33:24+00:00,89,1,90,small,1,False,,pending,failed,False,False,0,91.3,comment_approve,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,0,2,2,0,0,0,0,108,0,0.0,2,1.9802,0,0.0,0,0.0,0,0.0,1,101,False,0
oxc-project/oxc,?,20837,docs(ast): correct comment,overlookmotel,2026-03-29T12:43:24+00:00,1,1,2,small,1,False,,pending,clean_pass,False,False,0,0.1,label_based,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,1,0,0,0,0,0,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14,False,0
oxc-project/oxc,?,20836,docs(span): remove `Atom` from README,overlookmotel,2026-03-29T12:27:24+00:00,0,9,9,small,1,False,,pending,clean_pass,False,False,0,0.3,label_based,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2,0,0,0,0,0,17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,11,False,0
oxc-project/oxc,?,20755,perf(parser): remove a lookahead from `eat_modifiers_before_declaration`,overlookmotel,2026-03-26T13:52:46+00:00,0,3,3,small,1,False,,pending,failed,False,False,0,15.9,approve_only,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,1,0,0,0,0,0,26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,25,False,0
oxc-project/oxc,?,20754,refactor(parser): nest modifiers types in modules,overlookmotel,2026-03-26T13:52:13+00:00,213,194,407,medium,1,False,,pending,failed,False,False,0,15.9,comment_approve,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,1,0,0,0,0,0,29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,26,False,0
oxc-project/oxc,?,20753,refactor(parser): re-order modifiers code,overlookmotel,2026-03-26T13:51:29+00:00,115,119,234,medium,1,False,,pending,failed,False,False,0,15.9,approve_only,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,3,0,0,0,0,0,37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,30,False,0
oxc-project/oxc,?,20742,perf(parser): store `Modifiers` on stack,overlookmotel,2026-03-26T13:50:32+00:00,133,115,248,medium,9,False,,pending,clean_pass,False,False,0,22.0,approve_only,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,7,17,2,0,0,0,0,396,0,0.0,2,0.6944,0,0.0,0,0.0,0,0.0,1,288,False,0
oxc-project/oxc,?,20741,perf(parser): add `Modifiers::get` method,overlookmotel,2026-03-26T13:49:14+00:00,12,1,13,small,2,False,,pending,clean_pass,False,False,0,22.1,approve_only,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,0,1,1,0,0,0,0,39,0,0.0,1,2.8571,0,0.0,0,0.0,0,0.0,1,35,False,0
oxc-project/oxc,?,20740,refactor(parser): rename `ModifierKinds::empty` to `none`,overlookmotel,2026-03-26T13:48:32+00:00,12,12,24,small,4,False,,pending,failed,False,False,0,22.1,comment_approve,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,2,2,0,0,0,0,31,0,0.0,1,3.8462,0,0.0,0,0.0,0,0.0,1,26,False,0
oxc-project/oxc,?,20739,refactor(parser): rename `ModifierFlags` to `ModifierKinds`,overlookmotel,2026-03-26T13:31:26+00:00,116,116,232,medium,9,False,,pending,clean_pass,False,False,0,21.8,approve_only,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,4,0,0,0,0,1,49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,False,0
oxc-project/oxc,?,20738,refactor(parser): simplify `ModifierFlags`,overlookmotel,2026-03-26T13:12:25+00:00,247,193,440,medium,9,False,,pending,clean_pass,False,False,0,21.6,approve_only,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,0,14,1,0,0,0,1,183,0,0.0,1,0.6494,1,0.6494,0,0.0,0,0.0,2,154,False,0
oxc-project/oxc,?,20737,refactor(parser): import from `std` at top level,overlookmotel,2026-03-25T19:10:26+00:00,4,4,8,small,1,False,,pending,clean_pass,False,False,0,3.6,approve_only,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,0,0,0,0,0,0,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,11,False,0
oxc-project/oxc,?,20736,refactor(parser): remove `Modifier::is_static()`,overlookmotel,2026-03-25T17:38:29+00:00,1,6,7,small,1,False,,pending,clean_pass,False,False,1,2.1,no_review,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,1,0,0,0,0,0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,22,False,0
oxc-project/oxc,?,20735,refactor(parser): remove dead code from modifier parsing,overlookmotel,2026-03-25T17:17:26+00:00,1,13,14,small,1,False,,pending,clean_pass,False,False,0,1.7,approve_only,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2,0,0,0,0,0,17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,11,False,0
oxc-project/oxc,?,20805,feat(linter): implement suggestion for `eslint/no-useless-computed-key` rule,baevm,2026-03-28T22:37:41+00:00,64,6,70,small,1,False,,pending,clean_pass,False,False,0,30.5,approve_only,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,2,0,0,0,0,1,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8,False,0
oxc-project/oxc,?,20828,chore(deps): update dependency tsdown to v0.21.7,renovate,2026-03-28T17:08:15+00:00,15,14,0,,2,False,,,,False,False,0,0.0,no_review,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,9,47,2,1,1,4,20,260,1,0.5714,1,0.5714,0,0.0,0,0.0,0,0.0,2,175,False,0
oxc-project/oxc,?,20810,fix(minifier): inline single-use vars past non-computed object keys,ulrichstark,2026-03-28T05:29:00+00:00,31,31,62,small,4,False,,pending,clean_pass,False,False,0,11.0,no_review,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,3,0,0,0,0,2,34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,28,False,0
oxc-project/oxc,?,20817,refactor(minifier): avoid redundant check when compressing console statement and improve readability,ulrichstark,2026-03-28T05:28:06+00:00,17,26,43,small,1,False,,pending,clean_pass,False,False,0,7.2,no_review,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,3,2,0,0,0,0,0,42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,34,False,0
oxc-project/oxc,?,20816,chore(deps): update dependency serialize-javascript to v7.0.5 [security],renovate,2026-03-28T01:38:45+00:00,4,4,0,,1,False,,,,False,False,0,0.0,no_review,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388,16,32,2,2,1,9,15,465,5,1.3158,1,0.2632,1,0.2632,0,0.0,0,0.0,3,380,False,0
oxc-project/oxc,?,20583,refactor(ast): re-order layout assertions in memory order,overlookmotel,2026-03-20T22:28:51+00:00,502,495,997,large,7,False,,pending,failed,False,False,0,1.5,label_based,label-based,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,0,0,0,0,0,0,28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,28,False,0
