repo,tier,pr_number,title,author,merged_at,additions,deletions,lines_changed,size_bucket,files_count,specd,spec_source,classification,ci_status,review_modified,escaped,review_cycles,time_to_merge_hours,approval_mechanism,workflow_type,reworked,rework_type,q_overall,q_outcome_clarity,q_error_states,q_scope_boundaries,q_acceptance_criteria,q_data_contracts,q_dependency_context,q_behavioral_specificity,q_change_type,q_spec_length_signal,strict_escaped,f_is_bot_author,f_ai_tagged,f_typos,f_casual,f_questions,f_fp_experience,f_fp_action,f_human_mentions,f_history,f_people_context,f_external_context,f_incidents,f_has_org_context,f_negations,f_causal_chains,f_specific_edges,f_generic_edges,f_edge_ratio,f_tradeoffs,f_domain_grounding,f_templates,f_slop,f_empty_sections,f_issue_refs,f_any_issue_refs,f_body_len,f_word_count,f_sent_len_mean,f_sent_len_std,f_type_token_ratio,f_avg_word_len,f_human_signals,f_org_context_signals,f_reasoning_signals,f_anti_signals,f_perplexity,formality_lived_experience,formality_organizational_memory,formality_uncertainty,formality_negative_scope,formality_causal_reasoning,formality_genuine_edge_cases,formality_template_filler,formality_overall,formality_classification,fev_lived_experience,fev_organizational_memory,fev_uncertainty,fev_causal_reasoning,ai_probability,s_length,s_structure,s_specificity,s_error_awareness,s_scope,s_acceptance,s_questions,s_references,s_overall,ce_questions,ce_questions_rate,ce_error_thinking,ce_error_thinking_rate,ce_uncertainty,ce_uncertainty_rate,ce_scope_awareness,ce_scope_awareness_rate,ce_tradeoff_reasoning,ce_tradeoff_reasoning_rate,ce_composite,ce_body_words,szz_bug_introducing,szz_fix_count
dagster-io/dagster,?,33414,Add TableMetadataSet to AssetDeps produced by BI Integrations,michalcabir-ui,2026-02-26T00:15:42+00:00,133,42,175,medium,7,False,,human_save,clean_pass,True,False,1,531.9,cr_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,3,11,0,0,0,0,0,208,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,194,False,0
dagster-io/dagster,?,33482,[ui] Clean up js_modules in OSS,hellendag,2026-02-24T18:39:16+00:00,4081,4402,8483,large,8,False,,human_save,clean_pass,True,False,1,22.3,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2,2,0,0,0,0,0,32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,26,True,1
dagster-io/dagster,?,33486,Bump the npm_and_yarn group across 3 directories with 10 updates,dependabot,2026-02-24T15:24:56+00:00,267,77,0,,4,False,,,,False,False,0,0.0,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4134,8,1187,19,2,0,1,328,5679,0,0.0,2,0.2181,0,0.0,0,0.0,0,0.0,1,917,False,0
dagster-io/dagster,?,33465,[github] add codeowners for /js_modules/,cmpadden,2026-02-19T19:20:56+00:00,3,0,3,small,1,False,,human_save,failed,True,False,1,0.0,rubber_stamp,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,False,0
dagster-io/dagster,?,33463,Update dagster-ui yarn.lock,hellendag,2026-02-19T17:13:51+00:00,343,374,0,,1,False,,,,False,False,0,0.0,rubber_stamp,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,2,2,1,0,0,0,0,38,0,0.0,1,3.0303,0,0.0,0,0.0,0,0.0,1,33,False,0
dagster-io/dagster,?,33442,[ui] Fix multi-partitioned asset checks,OwenKephart,2026-02-17T22:52:38+00:00,614,86,700,large,5,False,,human_save,failed,True,False,1,97.0,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,3,17,0,0,0,0,2,84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,False,0
dagster-io/dagster,?,33352,[pac][ui] better status rollup handling,OwenKephart,2026-02-17T22:49:39+00:00,1370,278,1648,large,26,False,,human_save,failed,True,False,1,622.0,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,9,16,2,0,0,0,2,232,0,0.0,1,0.5128,1,0.5128,0,0.0,0,0.0,2,195,True,1
dagster-io/dagster,?,33344,[ui] Prevent menu item text wrapping,hellendag,2026-01-22T18:39:21+00:00,4,0,4,small,1,False,,human_save,clean_pass,True,False,0,0.6,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,2,7,0,0,1,0,1,84,0,0.0,0,0.0,0,0.0,1,1.3699,0,0.0,1,73,False,0
dagster-io/dagster,?,33436,[dagster-dbt] coerce target_path to Path object,cmpadden,2026-02-11T19:08:01+00:00,25,0,25,small,3,False,,human_save,clean_pass,True,False,0,2.1,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,4,6,0,0,0,0,2,49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,35,False,0
dagster-io/dagster,?,33370,[ui] Allow URLs with semi-colon,maximearmstrong,2026-02-06T21:35:24+00:00,9,1,10,small,2,False,,human_save,failed,True,False,0,263.1,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,3,0,0,0,1,1,27,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,1,20,False,0
dagster-io/dagster,?,33362,dagster-k8s: fix UTF-8 decoding when sequences span log chunks,hadasaelishyov,2026-02-06T19:41:32+00:00,56,27,83,small,2,False,,human_save,clean_pass,True,False,0,312.6,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,0,0,0,0,0,0,25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,24,False,0
dagster-io/dagster,?,33401,Docs/image zoom,michalsegal11,2026-02-04T20:01:27+00:00,1,1,2,small,1,False,,human_save,clean_pass,True,False,0,93.2,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,6,2,0,0,0,0,1,75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,63,False,0
dagster-io/dagster,?,33411,[dagster-ui] Fix partition selector performance for large partition sets,ljodea,2026-02-03T19:13:26+00:00,31,12,43,small,3,False,,human_save,failed,True,False,0,4.1,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,10,10,0,0,0,0,1,205,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,173,False,0
dagster-io/dagster,?,33396,Fix another spelling error,mfiliba,2026-01-30T19:36:43+00:00,1,1,2,small,1,False,,human_save,failed,True,False,0,0.3,rubber_stamp,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,1,0,0,0,0,0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,12,False,0
dagster-io/dagster,?,33386,Fix small spelling mistake,mfiliba,2026-01-29T00:10:57+00:00,1,1,2,small,1,False,,human_save,failed,True,False,0,2.2,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,1,0,0,0,0,0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,12,False,0
dagster-io/dagster,?,33358,Amend copybara to sync entire dagster repo in PR,mfiliba,2026-01-27T17:17:08+00:00,5,5,10,small,1,False,,human_save,clean_pass,True,False,0,91.1,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,False,0
dagster-io/dagster,?,33255,[pac] frontend,OwenKephart,2026-01-27T15:34:14+00:00,1407,12,1419,large,26,False,,human_save,clean_pass,True,False,1,327.1,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,1,0,0,0,0,0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,12,True,1
dagster-io/dagster,?,33369,[buildkite] fix formatting changes with rich library upgrade,cmpadden,2026-01-26T23:10:47+00:00,8,8,16,small,3,False,,human_save,clean_pass,True,False,0,1.3,rubber_stamp,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,1,0,0,0,0,0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,12,False,0
dagster-io/dagster,?,33349,[docs] add alerts YAML reference,cnolanminich,2026-01-26T22:52:16+00:00,536,0,536,large,2,False,,human_save,clean_pass,True,False,0,97.2,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,3,2,0,0,0,0,0,66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,51,False,0
dagster-io/dagster,?,33331,Add integrations API docs redirects (plus a few others),neverett,2026-01-26T22:45:25+00:00,396,8,404,medium,1,False,,human_save,clean_pass,True,False,1,123.2,rubber_stamp,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,3,2,0,0,0,0,1,34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,20,False,0
dagster-io/dagster,?,33254,[pac] UI refactor,OwenKephart,2026-01-26T21:30:38+00:00,217,139,356,medium,4,False,,human_save,failed,True,False,0,309.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3,3,0,0,0,0,1,31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16,False,0
dagster-io/dagster,?,33253,[pac] GQL backend,OwenKephart,2026-01-26T21:28:40+00:00,1818,290,2108,large,16,False,,human_save,failed,True,False,1,309.0,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,1,0,0,0,0,0,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,12,False,0
dagster-io/dagster,?,33348,[pac] reverse order of check event / asset event creation,OwenKephart,2026-01-26T21:25:45+00:00,56,3,59,small,2,False,,human_save,failed,True,False,0,96.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,3,5,0,0,0,0,0,74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,58,False,0
dagster-io/dagster,?,33336,[pac] move to PartitionKeyFilter,OwenKephart,2026-01-26T21:23:38+00:00,84,43,127,medium,7,False,,human_save,failed,True,False,0,117.2,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,3,1,0,0,0,0,0,36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,24,False,0
