repo,pr_number,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
astral-sh/uv,18459,1,2,2,0.7859,79,2,1019,0,15,7.89,67,1647,233,0
astral-sh/uv,18561,1,1,1,0.0,1,1,53,0,1,0.0,3,1646,232,0
astral-sh/uv,18559,1,1,1,0.0,19,4,38,0,1,0.52,2,1645,231,0
astral-sh/uv,18532,1,1,2,0.9957,78,0,1413,0,4,8.28,20,1644,231,0
astral-sh/uv,18454,3,6,13,2.6094,429,48,10284,0,46,173.68,338,1643,230,0
astral-sh/uv,18558,1,1,1,0.0,4,1,620,0,25,2.0,240,1642,229,0
astral-sh/uv,18540,1,2,2,1.0,11,3,9139,0,98,22.5,575,64,33,0
astral-sh/uv,18552,1,1,1,0.0,1,0,37,0,1,0.07,1,1642,230,0
astral-sh/uv,18548,1,1,1,0.0,1,2,499,0,13,37.05,45,1640,228,0
astral-sh/uv,18501,1,1,1,0.0,2,2,474,0,10,0.01,80,936,192,0
astral-sh/uv,18497,1,1,1,0.0,14,14,8421,0,69,1.5,1495,935,191,0
astral-sh/uv,18500,1,1,1,0.0,7,7,474,0,10,9.01,79,935,191,0
astral-sh/uv,18530,2,2,2,0.1119,63,4,123,0,6,35.74,17,1640,229,0
astral-sh/uv,17643,1,1,1,0.0,5,0,503,0,12,62.77,42,708,51,0
astral-sh/uv,18468,1,2,2,0.2318,104,2,80386,0,22,10.15,193,69,12,0
astral-sh/uv,18535,2,2,5,1.6025,50,44,364,0,2,180.86,10,1639,228,0
astral-sh/uv,18536,1,2,2,0.9592,173,13,35416,0,29,7.3,324,2160,38,0
astral-sh/uv,18528,1,1,1,0.0,2,2,1196,0,6,1.12,23,1637,226,0
astral-sh/uv,18507,1,1,2,0.9183,3,3,8869,0,75,0.08,1881,64,33,0
astral-sh/uv,18512,1,1,1,nan,9,5,0,0,0,0.0,0,0,0,0
astral-sh/uv,18521,2,51,100,5.7663,372,347,12140,0,90,3.1,5987,2159,41,0
astral-sh/uv,17467,3,7,7,1.9658,58,2,18651,0,84,43.75,1801,62,31,0
astral-sh/uv,18487,1,1,1,0.0,41,15,238,0,5,19.22,34,777,88,0
astral-sh/uv,18513,1,2,2,0.5513,155,25,9442,0,72,2.75,483,1636,225,0
astral-sh/uv,18496,1,1,1,0.0,1,1,16,0,2,35.04,4,933,189,0
astral-sh/uv,18495,1,1,4,1.8113,8,8,699,0,6,0.02,89,933,189,0
astral-sh/uv,18491,1,1,1,0.0,12,12,8420,0,69,0.0,1491,931,187,0
astral-sh/uv,18490,1,1,1,0.0,11,11,8420,0,69,0.0,1490,930,186,0
astral-sh/uv,18489,1,1,5,2.1133,9,9,641,0,7,0.06,123,930,186,0
astral-sh/uv,18488,1,1,1,0.0,2,2,136,0,4,7.66,14,928,184,0
astral-sh/uv,18492,1,1,1,0.0,2,2,8420,0,69,0.0,1489,928,184,0
astral-sh/uv,18493,1,1,1,0.0,12,12,8420,0,69,0.0,1488,926,182,0
astral-sh/uv,18494,1,1,1,0.0,11,25,8434,0,69,0.0,1487,925,181,0
astral-sh/uv,18498,1,1,1,0.0,10,10,8434,0,69,0.0,1486,924,180,0
astral-sh/uv,18499,1,1,1,0.0,2,2,8434,0,69,0.0,1485,923,179,0
astral-sh/uv,18483,1,1,1,0.0,489,444,8389,0,69,2.8,1484,1635,224,0
astral-sh/uv,18515,1,1,10,3.1396,15,15,2152,0,15,3.39,242,922,178,0
astral-sh/uv,18435,1,2,7,2.1164,236,99,4913,0,15,175.07,458,2158,40,0
astral-sh/uv,18451,1,5,5,1.4584,115,75,41048,0,46,49.32,1087,2157,39,0
astral-sh/uv,18358,1,1,1,0.0,38,47,901,0,6,3.58,18,27,12,0
astral-sh/uv,16477,1,1,1,0.0,2,2,115,0,18,2.08,279,0,0,0
astral-sh/uv,12308,1,1,1,0.0,7,5,807,0,15,10.01,45,0,0,0
astral-sh/uv,18486,1,3,3,1.425,25,41,5248,0,14,5.33,362,776,88,0
astral-sh/uv,18448,1,1,1,0.0,6,11,350,0,14,2.6,46,1634,226,0
astral-sh/uv,18461,1,1,1,0.0,37,0,1031,0,3,8.05,10,1633,225,0
astral-sh/uv,18452,1,1,1,0.0,38,26,1429,0,13,0.75,73,1632,224,0
astral-sh/uv,18480,1,1,1,0.0,16,1,18,0,1,7.94,1,1632,224,0
astral-sh/uv,18449,1,1,1,0.0,3,16,28,0,1,409.78,2,1630,222,0
astral-sh/uv,18447,1,1,2,0.7219,5,5,7148,0,74,3.5,805,31,26,0
astral-sh/uv,18398,1,2,3,1.2613,112,5,18689,1,46,10.3,334,2156,39,0
astral-sh/uv,18466,1,1,1,0.0,2,10,8397,0,69,0.09,1483,1629,221,0
astral-sh/uv,18456,1,1,1,0.0,4,0,28,0,3,9.3,16,1629,221,0
astral-sh/uv,18465,1,1,1,0.0,2,1,413,0,29,0.12,372,1627,219,0
astral-sh/uv,17934,1,1,2,0.3095,18,18,8845,0,75,0.02,1867,922,178,0
astral-sh/uv,18463,1,1,1,0.0,12,34,8419,0,69,0.01,1481,775,89,0
astral-sh/uv,17602,2,2,3,0.6999,27,33,9246,0,75,16.08,1871,921,177,0
astral-sh/uv,18462,1,1,1,0.0,16,16,8419,0,69,0.03,1479,774,88,0
astral-sh/uv,18458,1,1,1,0.0,1,1,413,0,29,9.16,371,1626,218,0
astral-sh/uv,18455,2,51,100,5.7422,394,349,12093,0,90,6.66,5870,1625,217,0
astral-sh/uv,18453,1,1,1,0.0,4,1,2370,0,24,0.93,102,1624,216,0
astral-sh/uv,18442,2,9,16,3.2108,58,63,12960,0,58,46.25,1228,919,175,0
astral-sh/uv,18450,1,1,1,0.0,0,125,125,0,1,87.19,1,1623,215,0
astral-sh/uv,18445,1,3,4,1.7428,271,137,58987,0,38,2.12,842,2155,38,0
astral-sh/uv,18444,1,1,1,0.0,4,4,103,0,1,0.06,2,1622,214,0
astral-sh/uv,18119,2,10,16,2.7273,1286,23,38380,0,154,11.03,3693,55,26,0
astral-sh/uv,18427,3,5,20,3.3248,317,317,134692,0,119,13.18,1780,62,31,0
astral-sh/uv,18419,1,2,2,0.8085,143,2,3325,0,16,6.46,90,60,29,0
astral-sh/uv,18417,1,2,2,0.9183,9,12,5685,0,35,16.01,150,7,0,0
astral-sh/uv,18441,1,1,1,0.0,12,12,8419,0,69,0.72,1477,918,174,0
astral-sh/uv,18439,1,1,1,0.0,1,2,104,0,1,0.64,1,1621,213,0
astral-sh/uv,17714,1,3,4,1.2572,150,1,20967,0,77,3.29,616,774,88,0
astral-sh/uv,18432,1,1,10,3.1396,15,15,2152,0,15,5.55,232,917,173,0
astral-sh/uv,18424,3,3,4,1.1648,151,1,1018,0,47,3.32,453,1620,212,0
astral-sh/uv,18403,1,4,4,0.0324,2036,778,77504,0,15,8.52,164,67,10,0
astral-sh/uv,18433,1,2,2,0.9617,120,2,9493,0,18,22.01,77,2154,38,0
astral-sh/uv,18430,2,2,2,1.0,2,2,1009,1,12,61.52,48,1619,211,0
astral-sh/uv,18286,1,3,4,1.3319,317,162,4892,0,34,7.03,237,25,10,0
astral-sh/uv,18194,2,9,11,2.0317,302,154,16693,0,109,15.88,2289,30,25,0
astral-sh/uv,18420,1,2,2,0.1959,33,0,8208,0,95,14.67,540,2153,37,0
astral-sh/uv,18411,1,1,1,0.0,4,8,4442,0,31,7.13,137,29,24,0
astral-sh/uv,18405,1,1,1,0.0,2,2,8415,0,68,1.3,1474,0,0,0
astral-sh/uv,18353,1,1,1,0.0,3,0,2732,0,62,2.9,376,1,1,0
astral-sh/uv,18396,1,2,3,0.9909,182,5,9767,0,44,6.58,483,2152,38,0
astral-sh/uv,18399,1,3,3,0.9982,127,25,13559,0,100,3.58,695,2152,38,0
astral-sh/uv,18407,1,2,2,0.9383,10,21,1104,0,1,0.04,8,59,28,0
astral-sh/uv,18394,2,5,5,0.5125,309,190,10345,0,74,1.61,1517,58,27,0
astral-sh/uv,18389,1,2,2,0.7455,120,12,17239,0,39,4.22,439,22,5,0
astral-sh/uv,18228,1,1,1,0.0,5,1,1192,0,5,3.71,20,2,1,0
astral-sh/uv,18373,1,8,14,2.0204,592,133,30730,0,40,153.81,1099,2150,36,0
astral-sh/uv,18392,1,3,3,0.5919,131,11,1017,0,1,0.24,6,57,26,0
astral-sh/uv,18193,2,6,8,1.8775,376,117,10776,0,81,16.33,2274,56,25,0
astral-sh/uv,18372,1,1,1,0.0,34,17,4762,0,12,4.23,47,2149,37,0
astral-sh/uv,18380,1,1,1,0.0,1,1,451,0,39,0.4,380,915,171,0
astral-sh/uv,18322,1,2,2,nan,36,23,0,0,0,0.0,0,0,0,0
astral-sh/uv,18382,1,1,1,0.0,4,4,474,0,10,2.86,78,916,172,0
astral-sh/uv,18385,1,1,1,0.0,6,6,8414,0,68,0.4,1472,914,170,0
astral-sh/uv,18315,1,1,1,0.0,7,0,336,0,14,4.85,44,772,91,0
astral-sh/uv,18383,2,3,4,1.0829,38,15,9143,1,74,1.76,1885,70,3,0
astral-sh/uv,18324,2,8,10,0.9515,269,19,11445,0,80,18.13,2108,1611,216,0
astral-sh/uv,18381,1,1,4,1.8113,8,8,660,0,6,1.11,75,913,169,0
astral-sh/uv,18379,1,1,1,0.0,1,1,165,0,2,0.0,26,912,168,0
astral-sh/uv,18378,1,1,1,0.0,2,2,136,0,4,20.41,12,911,167,0
astral-sh/uv,18377,1,1,1,0.0,3,3,8405,0,68,0.0,1470,910,166,0
astral-sh/uv,18376,1,1,1,0.0,10,10,8405,0,68,0.0,1469,910,166,0
astral-sh/uv,18375,1,1,1,0.0,12,12,8405,0,68,1.47,1468,909,165,0
astral-sh/uv,18374,1,1,5,2.1133,9,9,602,0,7,2.29,104,907,163,0
astral-sh/uv,18369,1,1,1,0.0,2,0,1564,0,13,3.12,39,20,6,0
astral-sh/uv,18336,1,1,1,0.0,3,0,1419,0,8,40.35,26,0,0,0
astral-sh/uv,18338,1,1,1,0.0,15,1,1422,0,9,0.55,27,2145,35,0
astral-sh/uv,18318,1,4,5,1.4503,163,3,15874,0,109,16.5,1357,0,0,0
astral-sh/uv,18362,1,1,1,0.0,2,2,8405,1,68,0.81,1467,27,23,0
astral-sh/uv,18345,1,1,1,0.0,20,9,83,0,2,29.89,7,1618,223,0
astral-sh/uv,18334,1,2,3,1.585,3,3,342,0,11,30.65,52,55,26,0
astral-sh/uv,18357,2,51,100,5.7539,387,348,12032,0,89,2.78,5750,1617,222,0
astral-sh/uv,18354,1,1,5,2.1133,9,9,602,0,7,2.93,99,1616,221,0
astral-sh/uv,18355,1,1,1,0.0,3,4,52,0,5,25.68,73,2148,36,0
astral-sh/uv,18295,2,2,5,nan,133,97,0,0,0,0.0,0,0,0,0
astral-sh/uv,18276,3,3,6,2.0303,243,13,1186,0,8,0.5,33,1615,220,0
astral-sh/uv,18350,1,3,5,1.3633,305,3,26520,0,86,2.31,1124,2147,35,0
astral-sh/uv,18349,1,1,1,0.0,7,7,247,0,1,0.01,1,1614,219,0
astral-sh/uv,18346,1,1,1,0.0,6,5,966,0,16,94.18,29,0,0,0
astral-sh/uv,18328,1,2,2,0.9183,261,3,40478,0,32,1.13,492,2146,34,0
astral-sh/uv,18333,1,1,1,0.0,48,0,297,0,3,2.95,8,1614,219,0
astral-sh/uv,18332,2,2,2,0.9808,43,0,1006,0,3,1.15,9,1612,217,0
astral-sh/uv,18330,1,1,1,0.0,50,33,457,0,10,2.92,77,1610,215,0
astral-sh/uv,17699,2,5,5,1.6765,149,3,12190,0,46,3.15,207,1,1,0
astral-sh/uv,18231,1,5,9,2.2045,160,92,37389,0,72,27.68,712,772,91,0
astral-sh/uv,18343,1,1,1,0.0,22,22,1114,0,5,0.0,18,907,163,0
astral-sh/uv,18342,1,1,1,0.0,22,22,1114,0,5,1.94,17,905,161,0
astral-sh/uv,18301,1,1,1,0.0,22,0,687,0,9,16.13,21,1609,215,0
astral-sh/uv,18344,1,1,1,0.0,2,2,2066,0,9,21.84,28,770,89,0
astral-sh/uv,18308,1,4,11,3.082,93,86,20314,0,73,5.67,1315,769,88,0
astral-sh/uv,18306,1,1,1,0.0,3,8,1901,0,21,0.54,109,768,87,0
astral-sh/uv,18331,1,5,5,1.4873,33,1,16435,0,118,2.93,1167,2144,34,0
astral-sh/uv,18327,2,2,2,0.7425,36,2,2674,0,29,26.08,152,2144,34,0
astral-sh/uv,18329,1,1,1,0.0,3,0,69,0,5,1.2,13,1608,214,0
astral-sh/uv,18325,1,1,1,0.0,13,0,0,0,0,0.0,0,1607,213,0
astral-sh/uv,18309,1,3,5,nan,27,51,0,0,0,0.0,0,0,0,0
astral-sh/uv,18307,1,8,24,4.1826,118,69,54947,0,108,11.19,3513,767,89,0
astral-sh/uv,18305,2,14,20,3.8002,120,85,32471,0,102,23.33,2934,766,88,0
astral-sh/uv,18314,1,1,1,0.0,1,1,1006,0,3,0.88,8,1607,214,0
astral-sh/uv,15750,1,2,2,0.9325,244,92,2702,0,20,16.94,91,766,88,0
astral-sh/uv,17176,2,6,9,2.3209,177,38,25932,0,100,13.78,2241,765,87,0
astral-sh/uv,18294,1,1,1,0.0,2,2,747,1,3,8.83,10,1605,213,0
astral-sh/uv,17064,1,2,2,0.4079,42,7,1571,0,6,42.95,40,763,85,0
astral-sh/uv,18291,1,2,7,0.0,17,3,519,0,11,21.11,58,1605,213,0
astral-sh/uv,18289,1,2,2,0.9968,35,10,1992,1,17,45.72,93,762,84,0
astral-sh/uv,18267,1,1,3,1.0162,52,5,1172,0,20,0.31,289,1603,211,0
astral-sh/uv,18263,4,6,18,1.2218,1049,201,5131,0,61,56.51,1002,1602,210,0
astral-sh/uv,16203,1,1,1,0.0,2,2,482,0,11,26.82,55,2,1,0
astral-sh/uv,18207,1,4,5,0.879,235,60,4905,0,37,22.65,276,24,12,0
astral-sh/uv,18288,1,2,2,0.2006,38,26,3790,0,19,31.35,181,761,83,0
astral-sh/uv,18282,1,2,2,0.9183,3,3,303,0,4,19.37,60,66,11,0
astral-sh/uv,18277,2,51,100,5.5406,416,374,11990,0,89,4.18,5668,1601,209,0
astral-sh/uv,18273,1,1,5,1.6863,94,75,26599,0,49,0.02,397,1601,209,0
astral-sh/uv,18255,1,1,1,0.0,8,3,62,0,5,0.0,11,1599,207,0
astral-sh/uv,18252,2,2,2,0.8631,13,1,507,0,11,0.07,86,1598,206,0
astral-sh/uv,18260,2,6,7,1.7599,31,58,30889,0,96,7.8,2041,760,84,0
astral-sh/uv,18271,2,2,3,1.1989,48,11,513,0,5,2.73,28,1597,205,0
astral-sh/uv,17212,1,2,2,0.7599,291,41,2502,1,11,69.53,52,2,2,0
astral-sh/uv,18268,1,3,7,0.2562,2588,717,101917,0,51,9.38,490,66,11,0
astral-sh/uv,18269,1,2,2,0.8267,49,1,9458,0,42,0.68,420,2142,32,0
astral-sh/uv,18022,1,4,6,1.8872,130,1,3959,0,24,82.78,303,0,0,0
astral-sh/uv,18251,1,1,1,0.0,10,6,50,0,5,36.62,9,1597,205,0
astral-sh/uv,18265,1,1,1,0.0,3,1,451,1,10,0.06,75,1595,203,0
astral-sh/uv,18247,2,2,2,0.9957,26,0,1045,0,28,2.08,309,1594,202,0
astral-sh/uv,18253,1,1,2,0.5917,48,15,817,0,33,4.21,442,1593,201,0
astral-sh/uv,18246,1,3,4,1.0379,95,2,8871,0,39,14.03,212,2142,38,0
astral-sh/uv,18230,1,1,1,0.0,62,6,77,0,6,278.26,8,1,1,0
astral-sh/uv,18206,1,1,1,0.0,1,0,86,0,14,3.11,39,0,0,0
astral-sh/uv,18175,1,1,1,0.0,2,1,405,0,29,6.17,368,1592,208,0
astral-sh/uv,18226,1,4,5,1.5585,502,274,31513,1,45,58.94,595,0,0,0
astral-sh/uv,18245,1,3,4,1.502,14,15,3943,0,18,161.13,283,759,84,0
astral-sh/uv,18183,1,2,16,3.4942,101,114,125707,0,93,9.39,1368,759,84,0
astral-sh/uv,17902,2,6,6,0.6686,277,49,14346,0,77,10.81,1800,757,82,0
astral-sh/uv,18184,1,1,1,0.0,5,1,4680,0,12,11.57,43,756,81,0
astral-sh/uv,18239,1,1,1,0.0,9,9,8393,0,68,0.0,1458,904,161,0
astral-sh/uv,18234,1,1,1,0.0,1,1,165,0,2,0.0,23,903,160,0
astral-sh/uv,18238,1,1,1,0.0,14,14,8393,0,68,0.0,1457,902,159,0
astral-sh/uv,18237,1,1,1,0.0,2,2,8393,0,68,0.0,1456,901,158,0
astral-sh/uv,18236,1,1,1,0.0,22,22,1114,0,5,0.0,15,900,157,0
astral-sh/uv,18235,1,1,4,1.8113,8,8,449,0,4,0.0,67,900,157,0
astral-sh/uv,18233,1,1,9,2.9852,14,14,1878,0,12,9.58,168,899,156,0
astral-sh/uv,18240,1,1,1,0.0,2,2,8393,0,68,0.0,1455,897,154,0
astral-sh/uv,18242,1,1,1,0.0,2,2,8393,0,68,0.0,1454,896,153,0
