repo,pr_number,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
shadcn-ui/ui,10062,1,2,2,0.9957,13,0,2163,0,146,3.25,428,0,0,0
shadcn-ui/ui,10227,1,15,100,5.7048,9,23359,20292,0,5,148.6,206,763,329,0
shadcn-ui/ui,10212,2,14,66,0.5202,18406,8315,35727,0,17,10.38,348,763,329,0
shadcn-ui/ui,10204,1,1,1,0.0,131,114,788,1,1,0.34,24,761,327,0
shadcn-ui/ui,10203,4,4,5,2.0703,13,12,17507,0,14,3.35,404,65,18,0
shadcn-ui/ui,10202,2,4,4,0.7666,196,6,1497,1,2,13.02,40,760,326,0
shadcn-ui/ui,10196,1,2,2,0.9957,13,0,2150,0,145,2.94,426,1,1,0
ClickHouse/ClickHouse,98788,3,6,30,4.1338,2209,172,9031,0,45,31.03,552,405,32,0
ClickHouse/ClickHouse,100902,2,2,3,1.5613,42,6,379,0,7,33.26,22,48,6,0
ClickHouse/ClickHouse,101127,1,1,1,0.0,10,0,63,1,3,37.97,20,8,2,0
ClickHouse/ClickHouse,100582,1,2,5,2.192,8,5,401,0,13,105.81,48,5072,2336,0
ClickHouse/ClickHouse,98299,2,2,3,0.7793,13,0,10859,0,83,1.37,978,4259,1615,0
ClickHouse/ClickHouse,98284,2,4,6,1.4788,293,6,732,0,5,100.49,25,4259,1615,0
ClickHouse/ClickHouse,98247,2,2,3,1.4613,36,7,338,1,7,23.68,12,4192,1548,0
ClickHouse/ClickHouse,100912,2,3,3,0.5609,31,25,1246,0,17,5.54,104,8,2,0
ClickHouse/ClickHouse,101215,1,1,1,nan,1,0,0,0,0,0.0,0,0,0,0
ClickHouse/ClickHouse,98286,2,2,3,1.0141,63,1,2901,1,48,7.79,456,4246,1602,0
ClickHouse/ClickHouse,98441,2,2,3,1.3048,54,5,89,1,3,103.24,9,4376,1732,0
ClickHouse/ClickHouse,99879,2,6,10,2.7551,204,29,8093,1,88,123.86,1051,75,21,0
ClickHouse/ClickHouse,101249,2,2,3,nan,42,6,0,0,0,0.0,0,0,0,0
ClickHouse/ClickHouse,101247,2,2,3,nan,42,6,0,0,0,0.0,0,0,0,0
ClickHouse/ClickHouse,101245,2,2,3,nan,42,6,0,0,0,0.0,0,0,0,0
ClickHouse/ClickHouse,98238,2,2,3,1.2674,18,1,24,1,3,41.21,9,4190,1546,0
ClickHouse/ClickHouse,98179,2,2,3,0.9024,13,9,5200,1,35,1.01,447,848,139,0
ClickHouse/ClickHouse,89994,1,1,1,0.0,13,6,376,1,5,3.61,7,46,1,0
ClickHouse/ClickHouse,101236,2,2,3,nan,54,5,0,1,0,0.0,0,0,0,0
ClickHouse/ClickHouse,101234,2,2,3,nan,54,5,0,1,0,0.0,0,0,0,0
ClickHouse/ClickHouse,99164,2,4,5,1.6787,82,2,1527,1,53,19.68,217,780,189,0
ClickHouse/ClickHouse,101222,2,6,10,nan,213,29,0,1,0,0.0,0,0,0,0
ClickHouse/ClickHouse,99219,2,2,3,1.4764,69,9,798,1,39,7.1,425,5077,2333,0
ClickHouse/ClickHouse,93197,2,3,7,1.8278,137,5,5594,1,50,193.92,962,848,43,0
ClickHouse/ClickHouse,100951,1,1,1,0.0,4,0,33,1,2,489.9,2,15,15,0
ClickHouse/ClickHouse,101147,2,2,3,1.0224,16,1,5589,1,40,0.98,516,15,15,0
ClickHouse/ClickHouse,99131,2,5,12,2.5565,713,0,9762,0,172,1.65,5743,162,8,0
ClickHouse/ClickHouse,101223,2,6,10,nan,204,29,0,1,0,0.0,0,0,0,0
ClickHouse/ClickHouse,96713,2,2,9,2.666,99,3,3037,1,25,36.43,344,3623,998,0
ClickHouse/ClickHouse,96022,2,2,3,1.3736,148,0,692,1,22,4.15,53,3195,605,0
ClickHouse/ClickHouse,95110,2,2,3,1.4777,78,14,3896,1,54,4.6,677,3024,485,0
ClickHouse/ClickHouse,100982,2,2,2,0.8113,3,1,3697,0,95,46.83,388,1660,137,0
ClickHouse/ClickHouse,101185,1,1,3,nan,29,1,0,1,0,0.0,0,0,0,0
ClickHouse/ClickHouse,100984,1,1,3,1.2476,16,16,154,1,2,5.96,31,284,44,0
ClickHouse/ClickHouse,93115,2,2,4,1.506,512,15,904,1,20,292.68,61,1049,327,0
ClickHouse/ClickHouse,96359,2,2,3,0.3472,74,0,394,1,7,14.51,14,3321,708,0
ClickHouse/ClickHouse,95594,1,4,7,2.1925,25,23,18185,1,118,0.67,1931,1668,347,0
ClickHouse/ClickHouse,99741,1,1,1,0.0,5,3,159,0,1,48.92,1,3,2,0
ClickHouse/ClickHouse,97430,2,2,6,2.3369,10,85,3704,1,49,1.05,482,3907,1275,0
ClickHouse/ClickHouse,100798,1,2,2,0.9183,12,0,1521,1,8,28.72,26,907,41,0
ClickHouse/ClickHouse,100796,1,1,1,0.0,1,3,764,1,8,9.79,23,75,21,0
ClickHouse/ClickHouse,100794,2,2,5,1.7957,46,11,2958,1,48,29.8,459,75,21,0
ClickHouse/ClickHouse,101197,1,1,1,nan,5,3,0,0,0,0.0,0,0,0,0
ClickHouse/ClickHouse,101195,1,1,1,nan,5,3,0,0,0,0.0,0,0,0,0
ClickHouse/ClickHouse,100064,1,9,20,3.5604,252,70,8563,0,111,33.02,1202,2,1,0
ClickHouse/ClickHouse,100839,1,1,3,1.1989,29,1,9606,1,107,27.87,991,58,14,0
ClickHouse/ClickHouse,100968,1,9,20,nan,253,70,0,0,0,0.0,0,0,0,0
ClickHouse/ClickHouse,101186,1,1,3,nan,29,1,0,1,0,0.0,0,0,0,0
ClickHouse/ClickHouse,101184,1,1,3,nan,29,1,0,1,0,0.0,0,0,0,0
ClickHouse/ClickHouse,101182,1,1,3,nan,29,1,0,1,0,0.0,0,0,0,0
ClickHouse/ClickHouse,101180,1,1,3,nan,29,1,0,1,0,0.0,0,0,0,0
ClickHouse/ClickHouse,100970,1,9,20,nan,252,70,0,0,0,0.0,0,0,0,0
ClickHouse/ClickHouse,101175,1,1,1,0.0,1,1,104,0,1,1.94,2,843,484,0
ClickHouse/ClickHouse,100455,2,2,2,0.1959,23,10,1572,1,36,18.21,139,58,14,0
ClickHouse/ClickHouse,101015,2,2,3,nan,35,1,0,1,0,0.0,0,0,0,0
ClickHouse/ClickHouse,101160,1,1,1,0.0,7,10,85,0,16,14.14,137,907,41,0
ClickHouse/ClickHouse,98597,2,2,3,1.1275,69,0,864,0,21,19.05,70,97,55,0
ClickHouse/ClickHouse,101168,2,2,3,nan,38,2,0,1,0,0.0,0,0,0,0
ClickHouse/ClickHouse,101166,2,2,3,nan,38,2,0,1,0,0.0,0,0,0,0
ClickHouse/ClickHouse,101164,2,2,3,nan,38,2,0,1,0,0.0,0,0,0,0
ClickHouse/ClickHouse,101115,2,2,3,0.7073,38,2,503,1,11,51.25,52,5077,2335,0
ClickHouse/ClickHouse,101112,1,1,2,0.469,40,0,0,0,0,0.0,0,5076,2334,0
ClickHouse/ClickHouse,101142,1,1,1,0.0,1,1,423,1,3,401.59,5,5077,2335,0
ClickHouse/ClickHouse,101117,1,1,1,0.0,1,1,43,0,2,77.61,2,5077,2335,0
ClickHouse/ClickHouse,101057,1,1,1,0.0,30,13,490,1,2,548.71,2,5077,2335,0
ClickHouse/ClickHouse,101042,1,1,1,0.0,14,4,286,0,5,7.68,8,5077,2335,0
ClickHouse/ClickHouse,100977,2,2,3,1.2678,38,4,1323,1,17,29.03,84,5077,2335,0
haskell/cabal,11673,6,9,17,3.8446,24,27,11547,0,26,107.1,208,7,0,0
haskell/cabal,11661,1,2,2,0.5033,9,9,3290,0,24,9.73,86,7,0,0
haskell/cabal,11659,3,4,5,2.1163,7,10,5859,0,20,6.45,103,7,0,0
haskell/cabal,11648,1,1,1,0.0,0,12,472,0,3,210.39,3,7,0,0
haskell/cabal,11646,4,4,7,2.3524,20,23,2105,0,12,459.29,51,7,0,0
haskell/cabal,11643,1,1,1,0.0,3,1,231,0,12,31.23,24,7,0,0
haskell/cabal,11639,1,1,1,0.0,2,1,142,1,2,66.13,4,7,0,0
haskell/cabal,11637,3,3,8,1.336,102,595,1061,0,13,262.11,70,7,0,0
haskell/cabal,11636,3,3,3,1.2871,19,9,1307,0,18,224.37,37,7,0,0
haskell/cabal,11634,2,4,4,1.2641,150,98,633,0,14,271.3,49,7,0,0
haskell/cabal,11632,3,3,4,1.3568,10,10,611,1,9,547.99,29,7,0,0
haskell/cabal,11627,3,5,5,2.0975,13,17,5061,0,19,9.13,87,7,0,0
haskell/cabal,11621,3,4,5,1.7676,15,7,2764,1,10,12.77,35,7,0,0
haskell/cabal,11616,4,11,22,4.199,71,71,19628,0,23,77.54,226,7,0,0
haskell/cabal,11613,1,1,1,0.0,4,3,86,0,7,2.87,21,7,0,0
haskell/cabal,11611,1,1,1,0.0,7,2,1019,0,6,6.32,17,7,0,0
haskell/cabal,11604,5,11,17,3.5866,64,104,13537,0,26,25.64,182,7,0,0
haskell/cabal,11602,5,5,8,2.7339,23,16,4859,1,17,106.43,59,7,0,0
haskell/cabal,11601,8,34,76,5.1211,305,340,64103,0,43,140.3,723,7,0,0
haskell/cabal,11599,4,13,24,4.3019,51,58,20412,0,28,142.65,234,7,0,0
haskell/cabal,11597,3,3,9,2.4833,178,143,4094,0,23,159.51,126,7,0,0
haskell/cabal,11595,4,9,16,3.6901,39,88,18881,0,34,50.6,258,7,0,0
haskell/cabal,11588,1,1,1,0.0,34,10,614,0,6,25.24,8,7,0,0
haskell/cabal,11584,1,1,1,0.0,4,0,539,0,14,3.07,59,7,0,0
haskell/cabal,11574,3,14,38,4.8078,243,5,7565,0,20,222.01,80,7,0,0
haskell/cabal,11571,4,8,13,3.0764,237,3,3476,0,11,81.92,34,7,0,0
haskell/cabal,11564,1,2,2,0.9923,14,15,2232,0,10,7.14,23,2,0,0
haskell/cabal,11561,1,1,4,1.5488,8,8,789,0,16,39.21,100,7,0,0
haskell/cabal,11559,1,1,2,1.0,22,0,5468,0,23,114.72,52,7,0,0
haskell/cabal,11549,2,2,2,0.4165,15,92,143,0,7,8.25,10,7,0,0
haskell/cabal,11543,1,1,1,0.0,1,3,328,0,10,45.4,30,7,0,0
haskell/cabal,11541,3,3,5,1.9484,26,1,1511,0,17,242.35,95,7,0,0
haskell/cabal,11535,5,5,6,2.3723,17,14,3200,0,11,372.67,42,7,0,0
haskell/cabal,11529,5,16,31,4.4863,73,118,34438,0,35,171.93,328,7,0,0
haskell/cabal,11524,1,1,1,0.0,1,1,413,0,14,37.72,36,7,0,0
haskell/cabal,11523,1,1,1,0.0,0,2,32,0,1,110.32,3,7,0,0
haskell/cabal,11521,1,2,2,0.8113,4,4,569,1,3,216.56,6,7,0,0
haskell/cabal,11516,1,1,1,0.0,1,1,3464,1,16,51.92,33,7,0,0
haskell/cabal,11512,2,3,5,1.9691,34,3,1947,1,13,28.94,21,7,0,0
haskell/cabal,11507,6,11,14,3.5231,24,26,6750,0,16,287.56,104,7,0,0
haskell/cabal,11506,1,1,1,0.0,0,19,19,0,1,634.59,1,7,0,0
haskell/cabal,11505,1,1,1,0.0,4,4,83,0,1,693.44,1,7,0,0
haskell/cabal,11503,2,2,2,0.65,11,1,184,0,4,21.38,5,7,0,0
haskell/cabal,11501,9,25,34,3.7551,129,42,8296,1,24,343.59,203,7,0,0
haskell/cabal,11500,1,1,1,0.0,20,0,1498,1,9,36.08,9,7,0,0
haskell/cabal,11496,5,10,11,2.6327,40,120,2949,0,13,331.1,67,7,0,0
haskell/cabal,11495,1,1,3,1.5613,18,14,1806,0,12,94.4,27,7,0,0
haskell/cabal,11491,1,1,1,0.0,42,5,189,0,2,417.47,2,7,0,0
haskell/cabal,11484,2,3,4,1.1542,10,11,417,0,7,499.9,12,7,0,0
haskell/cabal,11481,1,1,1,0.0,1,1,181,1,4,397.84,4,7,0,0
haskell/cabal,11478,4,4,7,2.0735,98,8,9017,0,22,164.22,95,7,3,0
haskell/cabal,11477,3,3,4,1.7136,9,14,4261,0,16,56.84,58,7,0,0
haskell/cabal,11476,3,5,8,2.7904,77,2,755,1,7,304.07,10,1,1,0
haskell/cabal,11472,1,1,1,0.0,1,1,224,0,2,234.35,2,7,0,0
haskell/cabal,11469,1,1,3,1.4913,38,14,783,0,16,33.7,84,7,0,0
haskell/cabal,11466,1,3,14,1.1499,67,97,1242,0,3,38.32,35,7,0,0
haskell/cabal,11462,3,5,7,1.8515,148,250,1709,0,14,316.53,44,7,0,0
haskell/cabal,11457,1,3,21,4.0482,193,0,0,0,0,0.0,0,7,0,0
haskell/cabal,11455,1,1,1,0.0,1,1,1642,1,7,13.69,12,7,0,0
haskell/cabal,11453,7,16,17,3.6397,17,112,7519,0,29,175.1,193,7,0,0
haskell/cabal,11452,3,6,11,1.9085,232,118,1804,0,10,146.7,37,7,0,0
haskell/cabal,11450,3,4,6,2.0454,103,26,1178,0,10,2.17,20,70,4,0
haskell/cabal,11442,1,2,2,0.2423,11,39,592,0,19,334.13,53,7,0,0
haskell/cabal,11439,1,2,2,0.3263,7,60,391,0,13,200.99,23,7,0,0
haskell/cabal,11438,1,1,1,0.0,17,137,254,0,1,657.39,1,7,0,0
haskell/cabal,11434,1,1,1,0.0,2,52,79,0,3,7.81,3,7,0,0
haskell/cabal,11431,1,2,2,0.2254,18,37,467,0,15,5.09,36,7,0,0
haskell/cabal,11429,3,11,15,3.2355,218,13,1260,0,9,29.85,10,7,0,0
haskell/cabal,11423,2,2,2,0.8256,8,19,54,0,3,372.24,3,7,0,0
haskell/cabal,11422,2,2,13,2.7291,2274,1949,4269,0,16,337.14,111,7,0,0
haskell/cabal,11420,1,1,1,0.0,1,1,34,0,4,7.41,4,7,0,0
haskell/cabal,11418,2,3,3,0.806,7,35,450,0,14,328.41,32,7,0,0
haskell/cabal,11413,2,4,4,1.4041,10,29,2548,0,16,173.29,48,7,0,0
haskell/cabal,11409,1,1,1,0.0,0,3,145,0,5,16.9,5,7,0,0
haskell/cabal,11408,2,3,5,2.2573,15,56,1215,0,8,270.02,19,7,0,0
haskell/cabal,11407,5,16,23,3.6886,36,243,16987,0,33,258.96,272,7,0,0
haskell/cabal,11406,1,1,1,0.0,6,12,40,0,3,366.94,3,7,0,0
haskell/cabal,11405,1,1,1,0.0,0,15,183,0,3,409.64,3,7,0,0
haskell/cabal,11403,5,10,12,2.4734,32,84,6280,0,27,233.65,97,7,0,0
haskell/cabal,11396,3,5,5,1.9301,8,7,1239,0,14,185.5,54,7,0,0
haskell/cabal,11391,2,3,3,1.5567,4,3,1535,1,6,439.13,12,7,0,0
haskell/cabal,11390,1,1,1,0.0,33,18,3464,0,16,9.37,34,7,0,0
haskell/cabal,11388,1,1,1,0.0,3,0,142,0,3,453.95,3,7,0,0
haskell/cabal,11386,8,31,72,5.0621,843,55,38884,0,47,176.01,446,7,0,0
haskell/cabal,11384,1,3,3,0.1435,1,170,1843,0,20,190.43,63,7,0,0
haskell/cabal,11383,2,2,2,nan,3,3,0,0,0,0.0,0,0,0,0
haskell/cabal,11382,4,4,13,1.7947,568,107,2151,0,13,157.01,74,7,0,0
haskell/cabal,11379,3,3,4,1.8892,5,10,355,0,5,226.78,20,7,0,0
haskell/cabal,11378,1,1,1,0.0,7,5,3462,0,16,94.11,32,111,1,0
haskell/cabal,11376,2,2,2,0.9183,3,3,645,0,20,88.09,72,7,0,0
haskell/cabal,11375,1,1,1,nan,4,4,0,1,0,0.0,0,0,0,0
haskell/cabal,11372,2,2,2,0.8813,8,2,1517,0,14,87.83,26,80,6,0
haskell/cabal,11369,1,1,1,0.0,1,1,529,0,14,21.22,56,7,0,0
haskell/cabal,11363,1,1,1,0.0,1,1,161,0,1,363.04,1,7,0,0
haskell/cabal,11362,4,6,9,nan,53,4,0,0,0,0.0,0,0,0,0
haskell/cabal,11360,1,1,1,nan,6,29,0,0,0,0.0,0,0,0,0
haskell/cabal,11358,1,1,1,0.0,4,0,16,0,2,481.19,2,7,0,0
haskell/cabal,11354,1,1,3,1.5,4,4,695,0,15,23.92,73,7,0,0
haskell/cabal,11353,1,1,3,1.2955,10,10,783,0,16,9.92,74,7,0,0
haskell/cabal,11352,1,1,2,0.8113,4,4,616,0,15,11.96,62,7,0,0
apache/flink,27847,2,5,6,2.179,148,23,1031,0,2,10.24,8,55,6,0
apache/flink,27539,1,5,23,3.5988,525,23,8107,0,19,383.7,119,35,15,0
apache/flink,27692,2,6,9,2.2402,607,29,1807,0,11,80.52,27,10,3,0
apache/flink,27838,1,4,4,1.4781,219,22,2760,0,15,3.73,40,85,10,0
apache/flink,27780,2,4,4,1.7857,94,13,1501,0,4,473.93,13,0,0,0
apache/flink,27467,1,2,3,1.3219,52,10,1101,0,8,87.43,26,11,3,0
apache/flink,27826,1,7,11,2.4364,328,5,897,0,7,385.64,21,2,2,0
apache/flink,27842,1,1,2,0.9732,27,25,3380,1,19,1.47,86,10,2,0
apache/flink,27843,1,6,9,2.4095,364,12,6213,0,16,65.45,115,206,41,0
apache/flink,27828,1,5,11,1.9492,4197,98,3943,0,3,31.52,14,84,9,0
apache/flink,27835,1,4,4,1.3398,142,48,4269,0,2,22.76,8,23,9,0
apache/flink,27782,3,5,10,1.2692,437,101,2243,0,14,95.01,35,47,9,0
apache/flink,27819,1,3,3,1.339,219,2,1583,1,8,96.37,17,54,5,0
apache/flink,27787,1,2,3,1.5244,51,1,4331,1,6,149.06,22,22,8,0
apache/flink,27830,1,1,1,0.0,7,7,847,1,1,0.83,2,37,30,0
apache/flink,27832,1,1,2,1.0,44,44,3380,1,19,0.02,84,20,6,0
apache/flink,27821,4,16,26,3.8453,2999,27,23602,0,32,0.0,315,28,10,0
apache/flink,27765,6,11,16,0.0,261,145,5390,0,15,0.0,93,36,30,0
apache/flink,27613,1,2,2,0.5192,100,3,1072,0,1,723.63,1,19,5,0
apache/flink,27755,6,27,60,4.4397,1080,237,30178,0,33,355.02,265,33,27,0
apache/flink,27824,1,4,4,0.051,410,0,460,1,5,23.02,11,114,11,0
apache/flink,27816,1,2,5,2.0632,69,38,6577,1,12,1.52,52,33,27,0
apache/flink,27698,1,5,5,1.8124,204,4,6920,0,6,16.22,44,83,8,0
apache/flink,27817,3,12,24,3.0994,1868,16,16366,0,26,0.0,265,24,6,0
apache/flink,27767,1,2,2,0.9518,35,0,787,1,6,139.53,9,0,0,0
apache/flink,27754,1,34,49,4.3357,13850,1322,9617,0,9,124.07,69,79,4,0
apache/flink,27370,1,10,12,3.1467,305,0,4108,0,4,350.52,25,1,1,0
apache/flink,26811,2,7,10,2.7967,137,17,6023,1,11,362.89,42,0,0,0
apache/flink,27778,3,37,75,4.7958,1260,40,33207,0,21,284.35,223,19,5,0
apache/flink,27813,1,2,2,nan,21,12,0,0,0,0.0,0,0,0,0
apache/flink,27811,3,6,6,1.8025,131,15,15385,1,15,22.04,62,32,26,0
apache/flink,27789,1,2,2,nan,22,2,0,1,0,0.0,0,0,0,0
apache/flink,27791,1,2,2,nan,22,2,0,1,0,0.0,0,0,0,0
apache/flink,27741,8,35,100,4.5118,8502,947,24566,0,28,137.2,263,28,22,0
apache/flink,27732,2,10,13,2.9508,1062,0,5925,0,20,198.17,57,17,3,0
apache/flink,27552,1,3,5,1.8712,178,14,311,0,4,365.73,10,0,0,0
apache/flink,26881,1,4,4,1.3665,110,4,178,0,3,304.21,4,30,4,0
apache/flink,27808,1,1,1,0.0,1,0,72,1,7,55.49,10,16,2,0
apache/flink,27512,3,4,4,1.6645,7,7,2958,0,48,177.88,117,1,1,0
apache/flink,27785,1,1,1,0.0,7,0,129,0,2,547.03,2,2,1,0
apache/flink,27483,3,8,10,2.5187,645,1,11585,0,24,102.24,195,8,6,0
apache/flink,27668,1,15,53,5.1152,1048,1098,14343,0,27,451.52,178,17,12,0
apache/flink,27558,1,2,2,0.0845,284,0,353,0,1,720.25,1,0,0,0
apache/flink,27504,1,1,5,2.0214,303,0,84,0,1,515.85,1,29,4,0
apache/flink,27553,2,2,2,0.4972,107,3,654,0,4,623.01,6,0,0,0
apache/flink,27748,1,1,33,4.3882,471,493,2581,0,1,718.21,33,28,2,0
apache/flink,27801,1,2,2,1.0,8,0,1266,0,7,388.6,20,6,1,0
apache/flink,27799,1,2,2,0.7455,64,2,1775,0,6,0.12,37,199,34,0
apache/flink,27797,1,5,7,1.1316,43,35,6013,0,13,79.33,57,199,34,0
apache/flink,27794,1,3,4,1.2253,84,7,2306,0,6,4.2,47,197,32,0
apache/flink,27777,2,11,16,3.2753,1314,17,7226,0,26,145.81,98,52,3,0
apache/flink,27667,1,7,57,5.3428,1906,1929,22469,0,28,397.68,302,15,10,0
apache/flink,27786,1,2,3,1.1547,41,0,1884,0,6,33.5,33,197,32,0
apache/flink,27660,1,1,1,0.0,54,1,606,1,6,384.56,11,1,1,0
apache/flink,27743,1,2,2,0.9544,22,2,259,1,2,21.06,3,1,1,0
apache/flink,27757,3,11,12,3.2466,458,157,9863,0,22,243.24,106,10,2,0
apache/flink,27720,1,5,6,1.9564,118,0,8655,0,17,116.86,126,15,2,0
apache/flink,27187,2,10,33,4.4793,6017,1,299,0,3,520.98,7,1,0,0
apache/flink,27728,2,4,4,1.473,300,1,3266,0,7,384.03,17,8,6,0
apache/flink,27523,2,8,9,1.0311,1030,0,4168,0,7,0.0,28,7,5,0
apache/flink,27578,2,4,8,2.779,409,14,1810,0,3,675.38,11,4,2,0
apache/flink,27666,1,3,13,2.961,135,194,1755,0,10,618.72,29,14,9,0
apache/flink,27665,1,2,9,2.9527,147,133,2198,0,8,472.34,26,14,9,0
apache/flink,27733,1,4,5,1.6203,798,2,1040,0,13,10.08,40,51,2,0
apache/flink,27761,1,2,2,nan,22,6,0,1,0,0.0,0,0,0,0
apache/flink,27760,1,2,2,nan,22,6,0,1,0,0.0,0,0,0,0
apache/flink,27501,1,6,7,2.6068,64,15,2690,1,7,474.49,17,0,0,0
apache/flink,27766,1,2,2,0.133,107,1,153,1,1,149.25,1,67,25,0
apache/flink,27762,1,9,10,nan,671,81,0,0,0,0.0,0,0,0,0
apache/flink,27763,2,2,2,nan,2,0,0,0,0,0.0,0,0,0,0
apache/flink,27508,1,5,6,1.7041,93,11,4723,1,6,322.14,23,1,0,0
apache/flink,27605,2,19,19,2.9832,240,115,13867,0,20,274.57,163,20,1,0
apache/flink,27731,2,2,2,0.8113,3,1,938,0,8,285.19,10,67,25,0
apache/flink,27699,1,5,5,0.0,93,29,7229,0,7,0.0,45,79,4,0
apache/flink,27734,1,9,13,2.9131,4346,228,6044,0,7,101.22,50,76,1,0
apache/flink,27756,1,2,2,0.7496,22,6,2183,1,7,280.62,13,19,0,0
apache/flink,27682,1,1,2,1.0,2,2,235,1,3,525.17,6,0,0,0
apache/flink,27490,3,9,11,1.8544,1737,8,2546,0,9,43.45,12,0,0,0
apache/flink,27742,1,5,7,2.2087,159,2,5235,0,13,1.31,65,2,2,0
apache/flink,27721,2,9,33,4.1957,2714,45,9782,0,7,553.96,49,27,25,0
apache/flink,27686,4,17,27,3.3126,1268,339,18531,0,20,104.97,164,24,22,0
apache/flink,27739,2,9,12,nan,360,132,0,1,0,0.0,0,0,0,0
apache/flink,27476,1,2,2,0.9839,127,94,94,0,4,426.83,4,26,5,0
apache/flink,27594,1,6,17,2.7384,915,680,7797,0,12,26.81,119,195,33,0
apache/flink,27740,1,2,2,0.7421,325,255,597,1,3,335.07,7,35,17,0
apache/flink,27729,1,4,4,1.5354,56,65,3696,0,8,34.01,38,194,32,0
apache/flink,27697,2,9,12,3.0166,360,132,1457,1,12,367.2,27,25,0,0
apache/flink,27681,1,14,25,3.4432,608,235,27221,0,15,131.73,128,75,0,0
apache/flink,27735,1,1,2,0.3451,61,1,934,0,2,0.87,4,2,2,0
apache/flink,27688,2,2,5,0.0,203,85,4905,0,19,4.45,51,42,5,0
apache/flink,27722,2,2,4,0.0,15,15,524,0,6,175.46,12,43,32,0
apache/flink,27730,1,2,4,0.7836,73,1,1122,0,1,292.12,4,0,0,0
apache/flink,27394,2,11,18,3.7912,1025,4,3687,0,13,193.93,36,28,6,0
apache/flink,27386,1,7,11,0.9404,517,7,2501,0,4,589.72,14,1,1,0
apache/flink,27580,3,9,11,3.0687,673,6,19069,0,28,3.52,111,34,16,0
apache/flink,27703,3,7,8,nan,41,32,0,0,0,0.0,0,0,0,0
apache/flink,27576,2,5,8,2.6292,183,10,1088,0,4,575.37,14,3,1,0
apache/flink,27643,1,3,4,1.0744,366,287,1146,0,7,289.11,9,2,2,0
apache/flink,27653,1,4,4,nan,358,4,0,0,0,0.0,0,0,0,0
apache/flink,27651,1,4,4,nan,358,4,0,0,0,0.0,0,0,0,0
apache/flink,27652,1,4,4,nan,359,4,0,0,0,0.0,0,0,0,0
apache/flink,27674,1,2,2,0.6358,190,3,108,0,2,113.32,2,34,5,0
apache/flink,27704,3,7,8,nan,42,32,0,0,0,0.0,0,0,0,0
apache/flink,27706,3,7,8,nan,45,33,0,0,0,0.0,0,0,0,0
apache/flink,27707,3,7,8,nan,270,32,0,0,0,0.0,0,0,0,0
apache/flink,27713,1,1,1,0.0,25,2,404,1,5,8.44,6,42,31,0
apache/flink,27708,2,2,2,1.0,2,2,238,1,2,529.74,4,41,30,0
apache/flink,27696,1,2,2,0.8582,78,0,9837,0,10,0.99,28,32,15,0
apache/flink,27655,3,20,28,2.3577,1300,69,13540,0,17,7.9,104,22,20,0
apache/flink,27672,1,1,1,0.0,5,1,995,1,4,0.7,6,21,19,0
apache/flink,27514,3,7,8,2.45,72,32,2345,0,7,268.62,24,1,1,0
apache/flink,27544,4,18,27,4.1515,215,46,30569,0,31,179.45,205,31,14,0
apache/flink,27684,1,2,2,0.0,87,35,1451,0,12,0.0,24,64,22,0
apache/flink,27693,1,1,1,0.0,4,0,377,1,4,8.42,5,63,21,0
apache/flink,27635,2,2,2,0.9095,59,58,632,0,5,342.87,6,62,20,0
apache/flink,27673,1,1,1,0.0,3,11,253,0,1,696.85,1,30,13,0
apache/flink,27687,1,3,4,1.5855,120,40,2999,0,11,2.02,42,42,7,0
apache/flink,27646,4,4,4,nan,8,4,0,0,0,0.0,0,0,0,0
apache/flink,27535,4,4,4,1.9183,8,4,3188,0,52,65.63,136,0,0,0
apache/flink,27647,4,4,4,nan,8,4,0,0,0,0.0,0,0,0,0
apache/flink,27645,4,4,4,nan,8,4,0,0,0,0.0,0,0,0,0
apache/flink,27644,4,4,4,nan,8,4,0,0,0,0.0,0,0,0,0
apache/flink,27670,1,2,2,nan,188,31,0,0,0,0.0,0,0,0,0
apache/flink,27671,1,2,2,nan,188,31,0,0,0,0.0,0,0,0,0
apache/flink,27678,1,2,2,0.0971,1358,0,951,1,4,65.82,8,193,40,0
apache/flink,27602,3,10,14,2.2446,2000,66,4234,0,27,47.23,94,41,6,0
apache/flink,27475,6,18,25,2.9766,788,57,13278,0,31,79.69,143,21,19,0
apache/flink,27285,1,2,6,2.3826,633,1,458,0,1,86.98,1,29,12,0
apache/flink,27642,1,2,2,0.9988,188,31,102,0,1,694.94,1,9,2,0
apache/flink,27498,1,2,2,0.885,21,12,2966,0,4,61.79,18,4,0,0
apache/flink,27656,2,5,5,2.1001,295,0,6002,0,14,37.6,30,18,16,0
apache/flink,27654,1,2,2,0.3576,32,27,4663,1,10,40.84,34,17,15,0
apache/flink,27543,1,2,6,2.0867,1219,569,11701,0,10,433.2,33,29,12,0
apache/flink,27637,1,1,2,0.65,13,23,283,0,2,466.27,3,1,0,0
apache/flink,27600,1,2,3,1.3777,46,0,971,0,1,248.33,3,1,1,0
apache/flink,27340,2,5,12,2.3729,864,349,1725,0,6,315.45,28,30,1,0
apache/flink,27640,1,2,3,1.2667,50,1,2061,0,4,174.17,8,50,3,0
apache/flink,27638,1,3,3,1.1609,107,12,1921,0,14,0.0,29,0,0,0
