repo,pr_number,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
nushell/nushell,17891,1,22,100,7.4576,460,458,25462,0,73,35.43,1306,19,19,0
nushell/nushell,17900,3,11,20,1.7473,797,148,12407,0,68,90.17,662,118,34,0
nushell/nushell,17887,1,7,9,2.263,163,70,3922,0,44,196.55,172,1,1,0
nushell/nushell,17867,1,4,4,1.937,130,14,652,0,17,49.22,48,17,17,0
nushell/nushell,17878,2,2,2,0.99,28,6,424,1,12,18.69,19,7,7,0
nushell/nushell,17895,1,1,1,0.0,8,7,499,0,18,0.02,34,276,79,0
nushell/nushell,17847,1,3,3,0.9563,77,43,4322,1,43,7.34,166,1,1,0
nushell/nushell,17875,1,2,4,1.9959,244,39,872,0,14,9.83,55,7,7,0
nushell/nushell,17879,1,1,2,0.3912,16,10,10738,0,64,0.0,857,241,39,0
nushell/nushell,17883,1,1,2,0.2864,23,17,10732,0,64,4.39,855,240,38,0
nushell/nushell,17888,1,11,14,3.2888,49,51,10800,0,59,23.39,313,6,6,0
nushell/nushell,17851,2,3,3,1.2427,21,17,10892,1,37,9.29,201,121,6,0
nushell/nushell,17877,1,2,3,0.2868,58,40,1183,0,7,80.24,21,4,4,0
nushell/nushell,17876,2,5,11,2.4358,54,29,7037,0,49,21.98,334,3,3,0
nushell/nushell,17872,1,5,11,2.5369,41,22,3855,0,27,7.03,163,2,2,0
nushell/nushell,17871,1,4,4,1.5645,12,11,2828,0,13,0.91,60,2,2,0
nushell/nushell,17842,1,1,1,0.0,8,5,459,0,10,9.08,19,0,0,0
nushell/nushell,17855,1,2,2,0.9479,447,126,1198,1,15,8.88,40,274,77,0
nushell/nushell,17874,1,1,1,0.0,2,1,18,0,2,194.91,2,117,33,0
nushell/nushell,17873,1,2,2,0.8813,10,0,16,0,8,131.2,17,116,32,0
nushell/nushell,17866,1,2,2,0.9979,66,8,517,0,12,7.63,30,16,16,0
nushell/nushell,17870,1,1,1,0.0,16,5,1726,0,14,0.01,28,116,32,0
nushell/nushell,17869,1,2,3,1.2387,54,24,2202,0,17,7.33,36,114,30,0
nushell/nushell,17868,1,1,2,0.9306,39,13,1874,0,14,0.47,27,113,29,0
nushell/nushell,17862,1,1,2,0.9341,19,1,1238,0,14,19.53,50,16,16,0
nushell/nushell,17181,1,11,45,3.3175,1192,1153,1122,0,9,1.92,37,189,25,0
nushell/nushell,17170,1,1,5,1.7008,327,22,1823,0,1,0.54,7,186,22,0
nushell/nushell,17864,1,40,100,7.3309,4364,4423,31269,0,98,28.82,1493,112,28,0
nushell/nushell,17861,1,1,2,0.5098,143,60,1163,0,5,8.24,20,10,3,0
nushell/nushell,17859,1,1,1,0.0,50,47,1773,0,18,11.12,33,14,14,0
nushell/nushell,17572,4,16,27,3.3655,580,294,15907,0,77,159.0,803,1,1,0
nushell/nushell,17841,1,2,3,1.3751,106,26,1582,1,25,8.05,74,6,6,0
nushell/nushell,17858,2,6,19,3.2787,1214,917,13204,0,66,164.12,652,111,27,0
nushell/nushell,17844,1,4,12,3.3736,41,8,2674,0,31,16.55,213,1,1,0
nushell/nushell,17852,1,1,1,0.0,6,6,10323,0,64,2.94,503,111,27,0
nushell/nushell,16634,1,1,2,0.8343,72,11,11270,0,28,8.55,181,21,21,0
nushell/nushell,16626,3,5,11,2.8448,154,135,2053,0,22,122.43,131,15,15,0
nushell/nushell,16383,1,19,34,4.2295,846,279,22755,0,58,50.83,599,11,11,0
nushell/nushell,16810,1,1,1,0.0,45,69,162,0,5,24.82,6,28,28,0
nushell/nushell,16740,1,3,3,1.3155,42,26,8176,0,27,145.8,136,23,23,0
nushell/nushell,16021,1,1,1,0.0,2,14,343,1,6,43.27,11,55,12,0
nushell/nushell,15692,2,20,34,3.5708,466,207,24075,0,33,10.85,481,49,7,0
nushell/nushell,16912,2,8,11,2.414,216,62,15498,0,40,50.32,284,36,36,0
nushell/nushell,16817,2,4,20,3.8919,255,8,135,0,1,20.52,9,27,27,0
nushell/nushell,16765,1,7,10,2.0943,659,209,9912,0,34,19.46,258,27,27,0
nushell/nushell,16738,1,4,5,1.8917,19,15,2206,0,19,19.08,83,18,18,0
nushell/nushell,16428,1,1,1,0.0,241,154,347,0,12,6.0,19,5,5,0
nushell/nushell,16414,1,3,3,1.0814,50,37,1424,0,18,2.64,42,3,3,0
nushell/nushell,16380,1,1,2,1.0,39,1,1162,0,10,69.67,25,1,1,0
nushell/nushell,16401,2,2,4,1.8494,115,3,1209,0,13,41.02,47,3,3,0
nushell/nushell,16399,2,5,5,1.2589,50,18,3004,0,19,62.02,83,2,2,0
nushell/nushell,16356,1,1,1,0.0,13,13,1647,0,20,45.32,55,5,5,0
nushell/nushell,16276,2,3,4,0.2567,84,9,9926,1,46,19.99,666,69,23,0
nushell/nushell,16268,1,1,1,0.0,3,2,260,1,8,12.45,17,68,23,0
nushell/nushell,16235,1,2,2,0.5586,45,1,10196,1,25,13.0,131,67,23,0
nushell/nushell,16219,1,2,2,0.9341,17,3,595,0,7,129.85,20,66,23,0
nushell/nushell,16204,1,1,1,0.0,7,9,7124,1,24,12.69,95,64,21,0
nushell/nushell,16192,1,3,3,1.5799,12,5,450,1,8,166.5,17,66,23,0
nushell/nushell,16184,2,3,3,1.2958,27,1,2195,1,10,23.45,28,62,19,0
nushell/nushell,16183,1,2,2,1.0,10,2,914,0,5,65.48,22,63,20,0
nushell/nushell,16154,2,2,3,0.2157,70,0,1907,1,9,40.12,22,59,16,0
nushell/nushell,16007,2,6,15,2.938,77,27,3575,0,21,96.84,121,60,17,0
nushell/nushell,16155,1,1,1,0.0,2,12,257,1,8,40.01,15,58,15,0
nushell/nushell,16094,1,1,1,0.0,6,4,417,0,10,13.24,14,57,14,0
nushell/nushell,15682,2,4,5,1.3402,84,2,13566,0,48,0.93,445,56,13,0
nushell/nushell,16016,3,17,32,2.8364,167,226,20982,0,54,174.26,572,56,13,0
nushell/nushell,15980,1,1,1,0.0,9,8,322,1,3,54.94,4,54,11,0
nushell/nushell,15840,1,4,4,1.0539,261,0,192,0,8,67.54,19,52,9,0
nushell/nushell,15867,1,5,6,1.5433,41,102,1199,0,12,51.75,45,51,8,0
nushell/nushell,15781,1,2,2,0.795,21,4,1389,1,22,3.39,69,50,8,0
nushell/nushell,15697,1,3,3,1.5256,48,1,7343,0,21,38.89,97,47,8,0
nushell/nushell,15735,1,2,2,0.9052,99,7,9964,1,22,0.1,116,49,10,0
nushell/nushell,15646,2,3,3,0.6091,213,161,915,0,6,147.66,8,46,13,0
nushell/nushell,15644,1,1,1,0.0,1,0,112,0,5,146.04,6,43,14,0
nushell/nushell,15640,1,11,19,1.9965,370,333,12427,0,21,90.9,258,45,14,0
apache/airflow,64310,2,3,4,0.6897,52,24,6415,1,10,5.6,176,414,55,0
apache/airflow,64333,1,1,1,0.0,27,0,85,0,11,19.38,14,413,54,0
apache/airflow,64489,1,1,1,nan,4,1,0,1,0,0.0,0,0,0,0
apache/airflow,64031,1,1,1,0.0,4,1,389,1,5,48.32,12,2,2,0
apache/airflow,64301,1,1,1,0.0,6,6,137,1,1,19.41,1,412,53,0
apache/airflow,63923,1,1,1,0.0,2,0,137,1,11,2.96,12,1,1,0
apache/airflow,64488,1,2,2,nan,46,1,0,0,0,0.0,0,0,0,0
apache/airflow,64475,1,3,3,nan,77,2,0,0,0,0.0,0,0,0,0
apache/airflow,64415,1,2,2,0.9035,46,1,2750,1,36,13.07,80,38,12,0
apache/airflow,64480,2,5,12,2.5677,100,177,1442,0,29,37.65,98,139,25,0
apache/airflow,64211,2,9,12,2.9931,382,82,41836,1,71,16.61,866,308,43,0
apache/airflow,64478,1,1,3,nan,3,3,0,1,0,0.0,0,0,0,0
apache/airflow,64470,4,12,15,nan,912,964,0,0,0,0.0,0,0,0,0
apache/airflow,64474,1,2,4,nan,1094,934,0,1,0,0.0,0,0,0,0
apache/airflow,64467,1,2,2,nan,57,3,0,0,0,0.0,0,0,0,0
apache/airflow,64460,1,2,2,nan,167,29,0,1,0,0.0,0,0,0,0
apache/airflow,64473,1,3,3,nan,21,28,0,1,0,0.0,0,0,0,0
apache/airflow,63180,1,3,3,1.2439,77,2,3352,0,50,33.97,124,1,1,0
apache/airflow,64464,1,2,10,nan,124,66,0,0,0,0.0,0,0,0,0
apache/airflow,64440,1,1,2,nan,537,556,0,0,0,0.0,0,0,0,0
apache/airflow,64209,5,11,14,2.8412,774,240,9882,1,35,59.71,175,133,19,0
apache/airflow,62709,1,2,2,0.9007,57,3,234,0,1,3.15,6,306,41,0
apache/airflow,60268,3,17,22,3.694,653,70,17819,0,62,7.73,512,100,12,0
apache/airflow,64269,1,2,10,2.8273,124,66,848,0,21,17.5,92,281,16,0
apache/airflow,64220,1,2,2,0.914,55,24,1260,1,16,28.26,38,59,54,0
apache/airflow,64462,1,1,1,0.0,45,22,241,0,10,5.7,15,1428,187,0
apache/airflow,64461,1,1,2,nan,165,0,0,0,0,0.0,0,0,0,0
apache/airflow,64382,1,1,2,nan,40,30,0,1,0,0.0,0,0,0,0
apache/airflow,64458,18,33,33,nan,140,140,0,0,0,0.0,0,0,0,0
apache/airflow,64100,1,1,2,0.0945,165,0,1725,0,25,103.17,59,25,17,0
apache/airflow,61345,1,2,2,0.9999,167,29,1264,1,1,68.72,2,25,17,0
apache/airflow,64432,2,2,3,nan,52,2,0,0,0,0.0,0,0,0,0
apache/airflow,64397,1,1,1,nan,2,0,0,0,0,0.0,0,0,0,0
apache/airflow,64386,1,1,1,nan,3,3,0,0,0,0.0,0,0,0,0
apache/airflow,64378,1,1,2,nan,57,1,0,1,0,0.0,0,0,0,0
apache/airflow,64451,18,34,34,1.7308,165,165,6973,0,69,2.35,1178,132,18,0
apache/airflow,61725,3,9,11,2.865,54,11,37185,0,76,26.79,668,279,27,0
apache/airflow,61301,2,6,6,1.326,36,0,1662,0,27,95.47,84,5,5,0
apache/airflow,64439,1,1,2,nan,403,550,0,0,0,0.0,0,0,0,0
apache/airflow,64454,1,2,8,nan,19,15,0,1,0,0.0,0,0,0,0
apache/airflow,64445,1,2,8,2.7478,19,15,1200,1,15,5.19,45,1426,185,0
apache/airflow,64444,3,6,6,nan,6,0,0,0,0,0.0,0,0,0,0
apache/airflow,64366,1,4,12,2.5413,117,29,2429,0,17,14.72,52,65,41,0
apache/airflow,64450,1,1,1,0.0,34,0,0,0,0,0.0,0,1425,184,0
apache/airflow,62086,2,2,2,0.3054,107,3,334,0,1,105.64,1,0,0,0
apache/airflow,64437,1,1,1,0.0,10,10,2132,0,14,0.58,111,299,107,0
apache/airflow,64416,1,2,2,0.9852,4,3,298,1,2,20.25,8,57,52,0
apache/airflow,64362,1,2,2,0.3298,32,1,185,1,2,89.22,6,57,52,0
apache/airflow,63773,5,11,26,1.8857,11893,4564,27636,0,94,8.87,761,1424,183,0
apache/airflow,64337,3,6,6,2.585,6,0,562,0,22,4.05,272,1423,182,0
apache/airflow,64431,2,3,5,1.0353,447,9,2526,0,31,10.5,272,1423,182,0
apache/airflow,64434,2,2,2,0.9782,75,0,0,0,0,0.0,0,1422,181,0
apache/airflow,64405,2,2,3,1.2972,52,2,2379,0,63,114.15,459,602,97,0
apache/airflow,64406,1,2,2,0.3095,34,2,280,0,11,66.52,38,603,98,0
apache/airflow,64423,2,2,2,0.9183,2,1,1746,0,18,4.02,90,1420,180,0
apache/airflow,64428,2,2,2,nan,2,1,0,0,0,0.0,0,0,0,0
apache/airflow,64429,1,1,2,nan,28,5,0,0,0,0.0,0,0,0,0
apache/airflow,64373,1,1,2,0.4395,28,5,545,0,7,26.66,36,601,96,0
apache/airflow,64424,2,2,2,nan,16,16,0,1,0,0.0,0,0,0,0
apache/airflow,64083,1,1,2,0.422,56,14,2579,0,17,3.58,111,600,95,0
apache/airflow,64062,1,1,1,0.0,2,2,537,1,13,53.54,30,1,1,0
apache/airflow,61960,2,6,8,2.524,121,20,26378,0,103,0.18,444,51,40,0
apache/airflow,64421,1,1,2,0.2812,12,29,6751,0,7,1.09,78,298,106,0
apache/airflow,64417,6,14,29,nan,1072,752,0,0,0,0.0,0,0,0,0
apache/airflow,64401,1,1,1,nan,4,0,0,1,0,0.0,0,0,0,0
apache/airflow,64420,3,3,3,nan,64,63,0,1,0,0.0,0,0,0,0
apache/airflow,64419,2,2,2,0.2043,63,62,1900,1,17,7.61,81,1419,179,0
apache/airflow,64414,18,28,34,nan,242,242,0,0,0,0.0,0,0,0,0
apache/airflow,63167,1,2,2,0.7344,58,5,1130,1,17,21.59,52,0,0,0
apache/airflow,64338,2,3,4,1.4955,8,25,2697,0,43,9.73,257,1419,179,0
apache/airflow,64296,1,2,2,1.0,4,4,4541,1,80,5.58,189,15,8,0
apache/airflow,61919,2,4,6,2.2159,59,1,24247,0,97,0.21,391,50,39,0
apache/airflow,64412,2,6,8,nan,121,20,0,0,0,0.0,0,0,0,0
apache/airflow,64298,1,4,5,1.9431,91,31,9495,0,61,1.59,341,114,19,0
apache/airflow,64388,1,1,1,0.0,1,0,698,1,13,1.22,17,600,95,0
apache/airflow,64395,1,1,5,2.2359,7,7,780,1,7,25.46,11,112,34,0
apache/airflow,64408,2,4,6,nan,59,1,0,0,0,0.0,0,0,0,0
apache/airflow,64202,1,4,13,2.8155,1802,0,135,0,7,0.03,12,113,35,0
apache/airflow,64400,4,9,14,2.1803,68,48,38469,0,95,1.41,2393,598,93,0
apache/airflow,64403,1,1,1,0.0,2,2,598,0,4,1.54,13,315,46,0
apache/airflow,61915,2,6,8,2.0782,214,26,26134,0,103,9.61,432,49,38,0
apache/airflow,64399,1,1,1,nan,4,1,0,0,0,0.0,0,0,0,0
apache/airflow,64170,1,1,1,0.0,4,1,127,0,3,19.46,3,1,1,0
apache/airflow,64398,1,1,1,nan,2,0,0,0,0,0.0,0,0,0,0
apache/airflow,64376,1,1,1,0.0,2,0,225,0,13,23.79,28,598,94,0
apache/airflow,64396,2,6,8,nan,214,26,0,0,0,0.0,0,0,0,0
apache/airflow,64359,1,1,2,0.2164,57,1,97,1,4,150.29,8,2,2,0
apache/airflow,64361,3,6,6,0.8403,764,938,25607,0,87,81.65,267,1,1,0
apache/airflow,64390,1,2,2,nan,4,4,0,1,0,0.0,0,0,0,0
apache/airflow,64389,1,1,1,nan,66,1,0,0,0,0.0,0,0,0,0
apache/airflow,64136,1,1,1,0.0,66,1,3801,0,76,0.51,158,5,5,0
apache/airflow,63957,2,20,75,5.2639,197,276,10066,0,75,162.0,446,48,37,0
apache/airflow,64339,1,1,1,0.0,43,35,14345,0,77,10.99,153,47,36,0
apache/airflow,64224,1,1,1,0.0,3,3,22965,0,14,0.18,30,298,106,0
apache/airflow,64385,2,20,75,nan,197,276,0,0,0,0.0,0,0,0,0
apache/airflow,64332,1,1,1,0.0,1,1,3801,0,76,10.63,157,4,0,0
apache/airflow,64370,1,1,2,0.2896,109,88,9815,1,18,12.24,109,597,94,0
apache/airflow,64381,1,1,1,nan,43,35,0,0,0,0.0,0,0,0,0
apache/airflow,64377,1,1,2,nan,57,1,0,1,0,0.0,0,0,0,0
apache/airflow,64380,1,1,1,nan,1,1,0,0,0,0.0,0,0,0,0
apache/airflow,64368,1,1,2,0.3151,76,47,6722,1,7,0.36,76,595,92,0
apache/airflow,64369,1,1,2,0.7496,8,6,4783,1,6,1.01,83,595,92,0
apache/airflow,64371,1,1,2,0.3095,69,57,6360,1,4,14.2,41,593,90,0
apache/airflow,63850,1,1,1,0.0,73,126,23018,0,14,0.96,29,296,104,0
apache/airflow,64184,1,3,3,1.5664,82,18,708,0,3,56.99,7,56,7,0
apache/airflow,64270,3,5,6,0.256,175,171,9293,0,48,0.76,1030,189,43,0
apache/airflow,64357,1,1,1,0.0,388,0,15022,0,6,14.67,64,592,89,0
apache/airflow,63109,1,2,2,0.4771,38,1,362,0,8,57.07,8,1,1,0
apache/airflow,64355,1,1,1,0.0,1,1,75,1,8,30.6,9,0,0,0
apache/airflow,64262,1,5,11,2.862,119,12,8990,0,64,33.87,364,64,41,0
apache/airflow,64292,1,5,6,2.5654,6,7,2013,0,23,57.96,58,23,23,0
apache/airflow,64272,1,1,2,0.1738,38,39,6723,0,7,7.83,74,295,103,0
apache/airflow,64331,1,1,1,0.0,28,6,576,0,4,4.09,12,314,45,0
apache/airflow,64340,1,3,3,1.3304,12,324,1424,1,12,0.1,25,138,17,0
apache/airflow,64327,1,1,1,0.0,118,0,0,0,0,0.0,0,4,4,0
apache/airflow,63086,1,3,3,1.3304,324,12,1112,1,12,36.83,22,3,3,0
apache/airflow,64303,1,3,3,0.6488,21,28,154,1,6,146.91,11,412,53,0
apache/airflow,64329,1,1,1,0.0,1,1,1613,0,63,0.08,445,1418,181,0
apache/airflow,64249,19,43,49,0.8922,966,648,42980,0,100,1.37,3142,1416,179,0
apache/airflow,64141,2,12,19,3.5062,1316,23,40567,0,81,28.31,784,82,5,0
dotnet/runtime,126232,1,2,4,1.8945,49,3,2239,0,8,31.33,22,87,17,0
dotnet/runtime,126056,2,4,8,2.5356,81,78,3736,0,10,164.71,36,549,365,0
dotnet/runtime,126130,1,1,1,0.0,5,0,7791,0,16,0.53,87,249,56,0
dotnet/runtime,126202,1,2,2,1.0,6,50,285,1,2,271.24,4,2,2,0
dotnet/runtime,125759,1,3,4,1.3216,9,8,1414,0,7,73.21,14,549,366,0
dotnet/runtime,126207,1,1,2,0.827,159,87,257,1,2,2.85,5,123,28,0
dotnet/runtime,124835,1,2,3,nan,1491,13,0,1,0,0.0,0,0,0,0
dotnet/runtime,124584,1,2,2,nan,102,8,0,1,0,0.0,0,0,0,0
dotnet/runtime,123662,1,3,3,nan,23,0,0,0,0,0.0,0,0,0,0
dotnet/runtime,123661,1,3,3,nan,22,0,0,0,0,0.0,0,0,0,0
dotnet/runtime,123660,1,3,3,nan,22,0,0,0,0,0.0,0,0,0,0
dotnet/runtime,124468,1,2,2,nan,87,5,0,1,0,0.0,0,0,0,0
dotnet/runtime,125424,1,1,1,nan,3,3,0,1,0,0.0,0,0,0,0
dotnet/runtime,125742,1,1,1,nan,16,0,0,0,0,0.0,0,0,0,0
dotnet/runtime,125755,1,2,3,nan,83,15,0,0,0,0.0,0,0,0,0
dotnet/runtime,125175,1,1,1,nan,6,5,0,1,0,0.0,0,0,0,0
dotnet/runtime,126055,1,1,1,nan,8,7,0,0,0,0.0,0,0,0,0
dotnet/runtime,126192,1,6,25,3.413,1399,1126,7702,0,16,241.58,82,60,3,0
dotnet/runtime,121985,1,1,4,1.0159,95,9,47291,0,44,8.78,752,25,4,0
dotnet/runtime,125545,1,2,4,0.6493,221,127,11062,0,36,9.31,170,28,9,0
dotnet/runtime,126225,1,1,1,0.0,0,1,9788,0,17,28.29,40,284,34,0
dotnet/runtime,126000,1,1,1,0.0,2,0,17952,0,14,5.02,43,548,365,0
dotnet/runtime,125884,1,1,1,0.0,171,63,2272,0,9,194.14,11,27,19,0
dotnet/runtime,126223,1,1,2,0.3912,13,0,11008,0,28,5.26,200,249,56,0
dotnet/runtime,125406,2,7,9,2.8455,31,46,9264,0,62,19.17,216,542,360,0
dotnet/runtime,126010,1,1,1,0.0,3,1,2360,1,9,28.54,22,524,343,0
dotnet/runtime,125995,2,3,5,2.1819,25,25,568,0,7,178.44,36,4,1,0
dotnet/runtime,126175,1,1,1,0.0,2,2,1012,1,2,531.68,2,546,363,0
dotnet/runtime,126266,1,1,1,0.0,61,200,34299,0,42,0.53,294,52,4,0
dotnet/runtime,126323,2,2,2,0.3228,17,0,2344,0,33,54.83,61,49,10,0
dotnet/runtime,124926,2,11,16,2.8794,1420,3,8873,0,9,55.21,137,545,362,0
dotnet/runtime,126235,1,4,10,2.4084,79,37,5983,1,20,240.98,47,164,19,0
dotnet/runtime,125868,1,2,2,0.6962,27,5,8573,1,16,219.11,91,544,361,0
dotnet/runtime,113978,1,1,1,0.0,2,8,236,0,1,22.12,3,4,4,0
dotnet/runtime,126203,1,1,1,0.0,7,7,199,0,1,199.53,2,0,0,0
dotnet/runtime,126089,1,2,3,1.21,85,3,1233,1,4,290.34,7,7,6,0
dotnet/runtime,126146,1,5,9,1.5292,521,10,1458,0,10,433.73,28,0,0,0
dotnet/runtime,126296,1,1,1,0.0,1,1,10851,1,27,0.4,176,416,36,0
dotnet/runtime,126169,1,1,2,0.7706,25,6,5552,0,12,54.23,44,46,14,0
dotnet/runtime,125981,1,4,8,2.0738,50,43,17149,1,24,271.21,147,415,60,0
dotnet/runtime,124081,1,7,11,2.4735,1127,155,45241,0,43,70.38,703,63,9,0
dotnet/runtime,125874,1,1,1,0.0,4,3,241,1,3,30.28,3,414,59,0
dotnet/runtime,124995,1,2,4,1.5805,254,89,7609,1,13,204.45,59,11,3,0
dotnet/runtime,124991,1,1,1,0.0,8,0,623,1,2,673.63,2,3,3,0
dotnet/runtime,124983,1,1,1,0.0,6,0,5136,1,5,0.98,12,49,11,0
dotnet/runtime,124975,1,3,5,2.102,22,6,12250,0,32,324.87,247,405,261,0
dotnet/runtime,124962,1,1,1,0.0,3,3,24,1,1,2.21,1,1,1,0
dotnet/runtime,124957,1,1,13,3.7004,65,65,2938,0,4,0.18,78,15,1,0
dotnet/runtime,124955,1,1,3,nan,21,91,0,1,0,0.0,0,0,0,0
dotnet/runtime,124953,1,1,1,0.0,0,5,496,0,4,2.32,5,123,11,0
dotnet/runtime,124936,1,1,1,0.0,1,1,1815,1,8,8.75,14,14,2,0
dotnet/runtime,124933,2,16,34,3.9565,727,30,14891,0,20,89.48,214,50,12,0
dotnet/runtime,124929,2,4,4,1.3839,114,14,1454,0,6,178.22,18,107,16,0
dotnet/runtime,124928,1,1,3,0.3506,21,91,21399,1,35,4.89,512,231,48,0
dotnet/runtime,124924,1,1,3,1.585,3,3,196,0,7,16.59,24,19,5,0
dotnet/runtime,124922,1,1,2,0.2544,586,0,648,0,1,124.78,2,108,17,0
dotnet/runtime,124910,1,1,2,0.0698,139,100,2966,0,3,116.48,9,21,7,0
dotnet/runtime,124909,1,5,9,1.3866,26,101,5577,0,35,30.77,280,219,47,0
dotnet/runtime,124892,1,14,100,5.4143,5206,4086,67630,0,26,439.21,276,61,1,0
dotnet/runtime,124885,2,5,11,nan,194,157,0,0,0,0.0,0,0,0,0
dotnet/runtime,124882,1,1,10,3.1042,95,108,32139,0,24,59.69,392,232,49,0
dotnet/runtime,124873,1,2,2,0.8454,8,3,15074,1,24,0.11,237,79,16,0
dotnet/runtime,124859,1,1,1,0.0,10,0,256,1,3,1.95,10,107,16,0
