repo,pr_number,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
elastic/elasticsearch,144816,1,21,22,3.8721,115,288,8998,0,35,270.65,115,124,20,0
elastic/elasticsearch,144806,2,4,6,1.7169,351,53,11248,0,30,8.38,187,77,59,0
elastic/elasticsearch,144792,1,3,3,1.0329,13,62,602,0,1,722.15,3,124,20,0
elastic/elasticsearch,144791,1,3,3,0.7162,35,1,3829,0,74,2.07,756,32,17,0
elastic/elasticsearch,144790,2,2,2,0.7973,14,15,4360,1,21,3.31,78,95,9,0
elastic/elasticsearch,144783,1,1,1,0.0,7,5,586,1,2,3.17,9,51,15,0
elastic/elasticsearch,144780,1,2,2,1.0,28,20,1966,0,6,6.78,26,132,25,0
elastic/elasticsearch,144775,1,1,1,0.0,1,0,834,0,9,0.99,18,37,35,0
elastic/elasticsearch,144774,1,4,4,1.6985,103,71,1269,0,14,72.83,52,19,7,0
elastic/elasticsearch,144767,1,1,1,0.0,0,2,434,0,144,0.0,4366,67,9,0
elastic/elasticsearch,144757,1,3,3,1.3755,176,23,1401,0,12,3.63,29,116,14,0
elastic/elasticsearch,144754,1,1,1,0.0,32,8,1166,0,9,0.48,10,204,19,0
elastic/elasticsearch,144753,3,4,4,nan,68,7,0,1,0,0.0,0,0,0,0
elastic/elasticsearch,144752,3,4,4,nan,68,7,0,1,0,0.0,0,0,0,0
elastic/elasticsearch,144751,3,4,4,nan,68,7,0,1,0,0.0,0,0,0,0
elastic/elasticsearch,144750,1,1,1,0.0,2,0,426,0,144,0.06,4361,203,18,0
elastic/elasticsearch,144749,1,6,7,1.9582,446,222,3210,0,17,154.14,96,20,8,0
elastic/elasticsearch,144741,1,1,1,0.0,1,1,2413,1,69,0.07,657,36,34,0
elastic/elasticsearch,144740,2,2,2,0.971,1,4,1362,1,144,28.58,4387,72,33,0
elastic/elasticsearch,144737,1,6,6,2.2379,71,4,5208,0,36,3.5,243,163,65,0
elastic/elasticsearch,144734,2,5,17,3.7901,1444,63,1305,0,27,10.95,96,74,56,0
elastic/elasticsearch,144733,2,3,4,1.2521,282,14,833,0,3,13.92,11,73,55,0
elastic/elasticsearch,144730,1,2,2,0.8315,16,3,253,0,1,0.27,2,162,65,0
elastic/elasticsearch,144728,2,2,2,nan,8,3,0,1,0,0.0,0,0,0,0
elastic/elasticsearch,144726,6,33,55,4.331,334,1045,37006,1,70,6.61,757,66,8,0
elastic/elasticsearch,144725,1,1,1,nan,0,3,0,0,0,0.0,0,0,0,0
elastic/elasticsearch,144718,2,2,2,1.0,4,6,1585,0,144,9.05,4366,202,17,0
elastic/elasticsearch,144717,3,9,11,2.3957,606,8,2350,0,64,82.17,118,278,37,0
elastic/elasticsearch,144716,1,1,1,0.0,7,3,694,0,5,0.98,8,2,2,0
elastic/elasticsearch,144711,2,6,7,2.0752,148,18,1819,0,69,28.61,187,34,34,0
elastic/elasticsearch,144700,1,1,1,0.0,3,0,418,0,143,0.1,4349,366,36,0
elastic/elasticsearch,144698,2,3,3,1.1917,35,1,1739,1,13,85.78,26,369,39,0
elastic/elasticsearch,144690,1,11,16,2.359,159,1,13144,0,78,10.06,1161,366,36,0
elastic/elasticsearch,144689,1,1,1,0.0,2,2,429,0,2,553.23,2,317,20,0
elastic/elasticsearch,144688,4,26,33,4.0671,971,23,7510,0,70,12.64,424,72,54,0
elastic/elasticsearch,144686,2,7,13,2.9498,1272,29,2436,0,15,13.04,50,76,58,0
elastic/elasticsearch,144684,1,2,4,1.2415,20,3,785,0,6,205.05,14,6,6,0
elastic/elasticsearch,144682,1,1,1,nan,0,1,0,0,0,0.0,0,0,0,0
elastic/elasticsearch,144681,1,1,1,nan,0,1,0,0,0,0.0,0,0,0,0
elastic/elasticsearch,144680,1,1,1,nan,0,1,0,0,0,0.0,0,0,0,0
elastic/elasticsearch,144679,2,2,2,0.9403,13,1,759,0,5,2.14,16,14,11,0
elastic/elasticsearch,144670,2,5,5,1.0226,139,4,5402,0,145,8.89,4500,95,9,0
elastic/elasticsearch,144668,1,1,3,1.585,21,0,309,0,1,7.39,5,5,5,0
elastic/elasticsearch,144667,1,3,12,2.9954,642,616,3243,0,8,8.75,80,132,25,0
elastic/elasticsearch,144663,1,1,1,0.0,0,3,394,0,142,0.27,4339,4,4,0
elastic/elasticsearch,144662,1,3,3,0.6291,20,68,2540,0,25,11.83,156,365,35,0
elastic/elasticsearch,144661,1,3,3,0.9481,280,48,2524,0,37,2.82,119,81,24,0
elastic/elasticsearch,144660,1,2,2,0.9726,69,3,742,0,1,4.41,3,26,12,0
elastic/elasticsearch,144659,1,2,2,0.2056,0,31,382,0,1,128.41,2,235,9,0
elastic/elasticsearch,144654,2,2,2,0.994,8,3,1368,1,8,28.1,22,719,86,0
elastic/elasticsearch,144653,1,1,1,0.0,5,1,2067,0,32,37.37,73,96,31,0
elastic/elasticsearch,144651,1,1,1,0.0,1,3,476,1,11,0.01,20,237,36,0
elastic/elasticsearch,144650,2,2,2,0.5436,7,17,1234,1,148,138.25,4369,32,10,0
elastic/elasticsearch,144645,1,1,1,0.0,154,0,153,0,1,27.75,1,131,24,0
elastic/elasticsearch,144644,1,1,1,0.0,1,1,452,0,7,7.7,12,12,4,0
elastic/elasticsearch,144640,1,1,1,0.0,55,0,342,0,3,37.21,10,130,23,0
elastic/elasticsearch,144639,1,1,2,1.0,40,0,703,0,2,29.54,9,129,22,0
elastic/elasticsearch,144638,1,3,3,1.107,44,6,1378,0,28,61.87,120,237,36,0
elastic/elasticsearch,144637,3,6,13,2.5006,349,23,1171,1,79,336.42,235,133,16,0
elastic/elasticsearch,144635,1,8,10,2.5884,159,80,10292,0,73,5.57,839,109,19,0
elastic/elasticsearch,144634,1,5,9,2.4271,171,170,3216,0,8,9.02,151,127,20,0
elastic/elasticsearch,144629,3,4,4,1.4381,72,25,1216,0,143,299.34,4365,0,0,0
elastic/elasticsearch,144628,1,3,4,1.3439,171,0,5132,0,70,6.4,741,122,39,0
elastic/elasticsearch,144627,1,1,1,0.0,0,18,424,0,142,0.18,4337,161,15,0
elastic/elasticsearch,144617,2,7,17,3.3284,721,65,9046,0,46,11.29,372,368,38,0
elastic/elasticsearch,144614,1,3,3,1.1982,16,0,220,0,7,216.7,12,6,6,0
elastic/elasticsearch,144611,1,2,5,1.7757,65,39,5043,0,19,25.13,82,277,36,0
elastic/elasticsearch,144610,2,5,6,2.5216,7,7,6252,0,42,5.22,257,18,18,0
elastic/elasticsearch,144609,1,1,1,0.0,12,27,2070,0,20,6.28,60,17,17,0
elastic/elasticsearch,144604,1,8,72,5.2537,1187,102,18469,0,26,30.47,699,534,74,0
elastic/elasticsearch,144603,2,4,4,1.8339,193,0,11599,1,39,22.4,264,33,33,0
elastic/elasticsearch,144600,2,7,7,1.5694,90,56,2136,0,13,66.52,55,4,4,0
elastic/elasticsearch,144596,2,2,2,0.874,16,1,603,0,28,2.04,76,70,52,0
elastic/elasticsearch,144594,1,2,2,0.7425,11,8,508,0,1,9.84,17,160,65,0
elastic/elasticsearch,144588,1,2,2,0.8113,9,3,566,0,3,158.81,10,120,38,0
elastic/elasticsearch,144584,1,1,1,0.0,0,1,1437,0,24,8.23,31,716,86,0
elastic/elasticsearch,144583,2,2,2,0.8113,7,9,724,0,143,4.36,4353,201,18,0
elastic/elasticsearch,144581,3,4,4,1.2257,68,7,1462,1,11,35.03,24,1,1,0
elastic/elasticsearch,144570,1,1,2,1.0,2,4,10,0,2,128.76,2,238,23,0
elastic/elasticsearch,144568,2,3,3,nan,26,0,0,1,0,0.0,0,0,0,0
elastic/elasticsearch,144566,2,2,2,nan,6,1,0,0,0,0.0,0,0,0,0
square/okhttp,9394,1,1,1,0.0,1,1,179,0,5,2.55,304,328,52,0
square/okhttp,9392,1,1,1,0.0,1,1,179,0,5,0.18,303,327,51,0
square/okhttp,9391,1,1,1,0.0,1,1,179,0,5,0.17,302,326,50,0
square/okhttp,9387,1,1,1,0.0,1,1,179,0,5,0.01,301,326,50,0
square/okhttp,9388,1,1,1,0.0,1,1,179,0,5,6.98,300,325,49,0
square/okhttp,9345,1,2,2,0.1959,130,2,4969,1,5,104.36,20,1,1,0
square/okhttp,9382,2,2,2,1.0,2,2,255,0,4,15.52,25,323,47,0
square/okhttp,9381,1,1,1,0.0,1,1,179,0,5,4.88,299,322,46,0
square/okhttp,9379,3,3,4,1.7381,10,3,105,0,4,27.41,20,116,31,0
square/okhttp,9374,2,2,2,0.29,59,0,529,0,4,293.33,7,1,1,0
square/okhttp,9380,1,1,1,0.0,1,1,41,0,2,0.72,7,321,46,0
square/okhttp,9376,1,1,1,0.0,1,1,179,0,5,1.55,298,320,46,0
square/okhttp,9364,1,4,6,1.6558,157,44,6532,0,5,192.27,32,81,3,0
square/okhttp,9341,3,4,9,2.5957,39,39,2154,0,5,455.68,19,0,0,0
square/okhttp,9375,1,1,1,0.0,22,0,53,0,1,39.45,2,115,30,0
square/okhttp,9360,2,6,7,2.6239,23,22,5642,1,9,46.71,72,79,1,0
square/okhttp,9371,1,1,1,0.0,3,4,180,0,5,0.0,297,2,2,0
square/okhttp,9368,1,1,1,0.0,2,3,181,0,4,0.4,296,0,0,0
square/okhttp,9352,1,1,1,0.0,1,1,181,0,4,1.23,295,319,46,0
square/okhttp,9367,1,1,1,0.0,1,1,181,0,4,2.52,294,318,46,0
square/okhttp,9336,1,1,1,0.0,1,1,20,0,2,131.33,4,1,1,0
square/okhttp,9363,3,3,3,1.585,45,0,1013,0,3,247.71,5,81,3,0
square/okhttp,9337,1,1,1,0.0,17,3,127,0,1,438.34,1,1,1,0
square/okhttp,9359,1,1,1,0.0,46,46,374,0,1,58.4,2,78,0,0
square/okhttp,9108,2,8,12,2.1152,1497,65,7193,0,10,125.75,99,89,5,0
square/okhttp,9357,1,1,1,0.0,0,11,454,0,5,29.84,40,114,29,0
square/okhttp,9247,1,1,1,0.0,9,4,412,1,3,66.84,8,86,2,0
square/okhttp,9248,1,1,1,0.0,18,5,4117,1,4,99.04,10,87,3,0
square/okhttp,9249,1,1,1,0.0,9,0,363,0,3,67.69,7,89,5,0
square/okhttp,9269,4,9,11,1.0512,52,65,1120,0,5,0.76,58,94,9,0
square/okhttp,9264,5,5,6,2.0314,16,25,777,0,6,94.92,319,94,9,0
square/okhttp,9250,1,1,1,0.0,2,0,2163,0,5,71.1,15,90,6,0
square/okhttp,9263,20,20,23,2.5058,85,52,2246,0,5,168.89,425,91,6,0
square/okhttp,9265,1,1,1,0.0,0,4,87,1,2,221.03,3,92,7,0
square/okhttp,9289,19,20,26,3.5603,102,85,1379,0,5,29.47,156,95,10,0
square/okhttp,9296,1,1,1,0.0,11,10,237,1,3,0.0,4,97,12,0
square/okhttp,9310,6,7,10,1.4576,283,90,794,0,4,0.91,327,104,19,0
square/okhttp,9311,1,1,1,0.0,35,265,723,0,5,1.46,34,104,19,0
square/okhttp,9292,31,51,71,4.6318,999,973,13419,0,9,153.59,624,97,12,0
square/okhttp,9305,1,1,1,0.0,4,2,84,0,1,322.04,2,99,14,0
square/okhttp,9322,2,3,3,1.0226,19,3,258,0,4,4.53,289,111,26,0
square/okhttp,9306,1,1,1,0.0,2,2,64,0,2,206.49,4,100,15,0
square/okhttp,9307,1,2,2,1.0,2,2,2,0,1,0.94,1,100,15,0
square/okhttp,9309,1,1,1,0.0,12,0,26,0,1,1.0,2,101,16,0
square/okhttp,9308,4,5,6,1.755,50,34,666,1,4,2.81,37,103,18,0
square/okhttp,9314,1,1,1,0.0,7,0,59,1,1,4.26,1,105,20,0
square/okhttp,9317,3,3,4,0.5182,42,81,667,0,5,339.78,43,106,21,0
square/okhttp,9319,1,1,1,0.0,1,1,446,0,5,0.0,36,107,22,0
square/okhttp,9316,3,3,3,1.1569,22,9,4632,1,6,10.3,50,108,23,0
square/okhttp,9324,1,1,1,0.0,2,0,452,0,5,1.53,39,109,24,0
square/okhttp,9323,1,1,1,0.0,3,0,338,0,3,96.08,8,110,25,0
square/okhttp,9328,1,1,1,0.0,3,4,805,0,4,71.83,17,112,27,0
square/okhttp,9355,1,1,1,0.0,1,1,181,0,4,4.88,293,317,46,0
square/okhttp,9351,1,1,1,0.0,1,1,181,0,4,1.7,292,316,45,0
square/okhttp,9353,2,2,3,1.0,2,2,255,0,4,78.22,30,316,45,0
square/okhttp,9348,1,1,1,0.0,1,1,40,0,1,21.61,5,315,44,0
square/okhttp,9349,1,1,1,0.0,1,1,181,0,4,2.14,291,313,42,0
square/okhttp,9346,1,1,1,0.0,1,1,181,0,4,1.19,290,312,41,0
square/okhttp,9344,1,1,1,0.0,1,1,181,0,4,5.15,289,311,41,0
square/okhttp,9343,1,1,1,0.0,1,1,45,0,2,23.0,9,310,40,0
square/okhttp,9332,1,1,1,0.0,1,1,181,0,4,0.0,288,309,41,0
square/okhttp,9333,1,1,1,0.0,1,1,181,0,4,5.92,287,308,40,0
square/okhttp,9330,1,1,1,0.0,1,1,181,0,4,3.02,286,307,40,0
square/okhttp,9327,1,1,1,0.0,1,1,181,0,4,4.19,285,306,40,0
square/okhttp,9318,1,1,1,0.0,1,1,446,0,5,0.0,37,305,45,0
square/okhttp,9312,1,1,1,0.0,1,1,176,0,4,0.53,283,304,44,0
square/okhttp,9212,1,1,1,0.0,1,1,175,0,4,0.0,281,304,44,0
square/okhttp,9253,1,1,1,0.0,1,1,175,0,4,0.02,280,303,43,0
square/okhttp,9278,1,1,1,0.0,1,1,175,0,4,0.0,279,301,41,0
square/okhttp,9297,1,1,1,0.0,1,1,175,0,4,0.0,278,300,40,0
square/okhttp,9301,1,1,1,0.0,1,1,175,0,4,0.0,277,299,39,0
square/okhttp,9302,2,2,2,0.5033,14,4,243,0,4,115.94,280,299,39,0
square/okhttp,9300,1,1,1,0.0,1,1,175,0,4,0.37,275,297,37,0
square/okhttp,9295,1,1,1,0.0,11,1,227,1,2,320.53,3,0,0,0
square/okhttp,9291,1,1,1,0.0,1,1,73,0,2,7.37,3,296,38,0
square/okhttp,9290,1,1,1,0.0,1,1,7,0,4,5.36,16,295,37,0
square/okhttp,9284,1,1,1,0.0,1,1,119,0,4,0.01,273,294,36,0
square/okhttp,9285,1,1,1,0.0,1,1,119,0,4,4.32,272,293,35,0
square/okhttp,9283,1,1,1,0.0,1,1,119,0,4,1.0,271,292,34,0
square/okhttp,9268,11,29,68,5.446,565,159,38917,0,9,217.29,600,291,34,0
square/okhttp,9282,1,1,1,0.0,1,1,119,0,4,0.0,269,291,34,0
square/okhttp,9222,1,1,1,0.0,1,1,119,0,4,0.0,268,289,32,0
square/okhttp,9255,1,1,1,0.0,1,1,119,0,4,0.0,267,288,31,0
square/okhttp,9280,1,1,1,0.0,1,1,119,0,4,0.0,266,287,30,0
square/okhttp,9279,1,1,1,0.0,1,1,119,0,4,0.0,265,287,30,0
square/okhttp,9277,1,1,2,0.0,1,1,7,0,4,75.5,21,285,28,0
square/okhttp,9276,1,1,1,0.0,1,1,119,0,4,0.0,264,284,27,0
square/okhttp,9275,1,1,1,0.0,1,1,119,0,4,0.01,263,283,26,0
square/okhttp,9266,1,1,1,0.0,1,1,119,0,4,1.66,262,282,25,0
square/okhttp,9267,1,1,1,0.0,2,2,119,0,4,0.04,261,281,24,0
square/okhttp,9254,1,1,1,0.0,1,1,119,0,4,0.02,260,280,23,0
square/okhttp,9252,1,1,1,0.0,1,1,119,0,4,6.07,257,279,28,0
square/okhttp,9208,1,1,1,0.0,1,1,119,0,4,0.0,256,279,30,0
square/okhttp,9203,1,1,1,0.0,1,1,119,0,4,0.0,255,277,28,0
square/okhttp,9223,1,1,1,0.0,1,1,119,0,4,25.36,254,276,27,0
square/okhttp,9242,2,9,13,2.8742,34,36,4575,0,10,241.56,125,85,1,0
square/okhttp,9234,1,1,1,0.0,1,1,119,0,4,3.77,253,275,47,0
square/okhttp,9230,1,1,1,0.0,1,1,119,0,4,2.42,252,274,49,0
square/okhttp,9229,1,1,1,0.0,1,1,119,0,4,12.93,251,273,48,0
square/okhttp,9227,1,1,1,0.0,1,1,45,0,2,21.34,7,272,47,0
square/okhttp,9226,1,1,1,0.0,2,2,727,0,5,20.56,30,271,46,0
square/okhttp,8961,1,1,3,1.1914,20,18,1441,0,5,37.56,15,61,27,0
square/okhttp,9022,1,3,3,0.8941,70,3,1085,0,4,96.24,13,68,30,0
square/okhttp,9217,1,1,1,0.0,1,1,119,0,4,4.05,250,270,55,0
square/okhttp,9199,1,1,1,0.0,1,1,119,0,4,10.19,249,269,57,0
square/okhttp,9201,1,1,1,0.0,1,1,7,0,4,27.52,14,268,56,0
square/okhttp,9209,1,1,1,0.0,0,1,39,0,2,283.65,2,1,1,0
square/okhttp,9202,2,2,2,0.9997,30,23,59,0,1,597.31,1,77,13,0
square/okhttp,9206,1,1,4,0.7196,25,25,836,0,5,24.11,42,267,56,0
square/okhttp,9207,1,2,3,1.4488,10,4,283,0,3,95.42,12,0,0,0
square/okhttp,9198,1,1,1,nan,1,1,0,0,0,0.0,0,0,0,0
square/okhttp,9200,1,1,1,nan,1,1,0,0,0,0.0,0,0,0,0
square/okhttp,9197,1,1,1,nan,1,1,0,0,0,0.0,0,0,0,0
square/okhttp,9196,1,1,1,nan,1,1,0,0,0,0.0,0,0,0,0
square/okhttp,9194,1,1,1,0.0,1,1,119,0,4,1.16,248,266,57,0
square/okhttp,9183,1,1,1,0.0,1,1,119,0,4,0.0,247,265,56,0
square/okhttp,9186,1,1,1,0.0,1,1,119,0,4,0.0,246,264,55,0
square/okhttp,9187,1,1,1,0.0,1,1,119,0,4,0.0,245,263,54,0
square/okhttp,9189,1,1,1,0.0,1,1,119,0,4,0.0,244,262,53,0
square/okhttp,9190,1,1,1,0.0,1,1,119,0,4,10.89,243,261,52,0
square/okhttp,9192,1,1,1,0.0,1,1,19,0,2,55.11,3,260,51,0
square/okhttp,9168,2,7,8,2.4054,271,0,4615,0,9,176.46,60,59,17,0
square/okhttp,9185,1,1,1,0.0,22,2,661,1,1,124.12,5,64,19,0
square/okhttp,9184,1,2,2,0.3054,55,0,1509,0,6,30.49,19,0,0,0
square/okhttp,9181,2,7,11,1.9764,274,93,8072,0,9,9.81,93,75,11,0
square/okhttp,9175,1,1,1,0.0,1,1,727,0,5,0.79,28,260,58,0
square/okhttp,9182,1,2,4,1.8369,0,892,892,0,3,253.74,6,74,10,0
square/okhttp,9180,5,8,18,2.9551,656,576,14712,0,6,26.85,123,63,18,0
square/okhttp,9178,3,5,5,1.6197,56,32,1696,0,5,53.29,49,63,18,0
square/okhttp,9179,1,4,4,1.6336,13,10,2149,1,4,143.74,14,62,17,0
square/okhttp,9177,1,1,1,0.0,1,1,119,0,4,2.99,242,259,59,0
square/okhttp,9174,3,7,11,1.7156,497,839,7767,0,6,127.54,336,60,16,0
square/okhttp,9031,2,2,2,0.0,4,0,137,0,2,21.09,5,2,2,0
square/okhttp,9159,1,4,5,2.1558,144,81,1993,0,9,15.76,49,2,1,0
square/okhttp,9171,1,1,2,0.0,1,1,7,0,4,54.22,18,257,62,0
square/okhttp,9170,1,3,4,nan,79,32,0,0,0,0.0,0,0,0,0
square/okhttp,9169,1,1,1,0.0,1,1,118,0,4,1.64,240,256,66,0
